Sun Dec  5 17:57:04 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000204-24409-0.png - Prediction 2 - Time 21.003007411956787
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-82193-0.png - Prediction 2 - Time 20.474295377731323
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000058-42859-0.png - Prediction 2 - Time 20.28297209739685
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000149-71428-1.png - Prediction 2 - Time 20.63053870201111
Rank 0 - Image MIDRC-RICORD-1C-419639-002281-83348-0.png - Prediction 2 - Time 19.975013971328735
Rank 0 - Image MIDRC-RICORD-1C-419639-002733-79941-0.png - Prediction 2 - Time 20.48641347885132
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-81112-0.png - Prediction 2 - Time 20.17135715484619
Rank 0 - Image MIDRC-RICORD-1C-419639-003186-86346-0.png - Prediction 2 - Time 20.46913743019104
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000237-52517-0.png - Prediction 2 - Time 20.316128492355347
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000002-65816-0.png - Prediction 2 - Time 20.481194734573364
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-39552-1.png - Prediction 2 - Time 20.94750738143921
Rank 0 - Image MIDRC-RICORD-1C-419639-000082-79663-0.png - Prediction 2 - Time 19.97827386856079
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000094-94497-0.png - Prediction 2 - Time 20.943292140960693
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000131-16046-1.png - Prediction 2 - Time 21.611267805099487
Rank 0 - Image MIDRC-RICORD-1C-419639-002309-84923-0.png - Prediction 2 - Time 19.72087574005127
Rank 0 - Image MIDRC-RICORD-1C-419639-002768-13069-0.png - Prediction 2 - Time 21.171599626541138
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000108-12642-0.png - Prediction 2 - Time 21.550488233566284
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000170-25974-1.png - Prediction 2 - Time 20.851635456085205
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000097-16347-1.png - Prediction 2 - Time 21.229567050933838
Rank 0 - Image MIDRC-RICORD-1C-419639-002043-49668-0.png - Prediction 2 - Time 21.131036281585693
Rank 0 - Image MIDRC-RICORD-1C-419639-000785-60200-0.png - Prediction 2 - Time 20.17774987220764
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000035-19513-0.png - Prediction 2 - Time 20.85711121559143
Rank 0 - Image MIDRC-RICORD-1C-419639-001155-71955-0.png - Prediction 2 - Time 19.3959059715271
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000207-20956-0.png - Prediction 2 - Time 20.37669539451599
Rank 0 - Image MIDRC-RICORD-1C-419639-002472-45590-0.png - Prediction 2 - Time 20.44303059577942
Rank 0 - Image MIDRC-RICORD-1C-419639-002114-73757-0.png - Prediction 2 - Time 20.484530210494995
Rank 0 - Image MIDRC-RICORD-1C-419639-002997-12964-0.png - Prediction 2 - Time 19.40065908432007
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-73170-0.png - Prediction 2 - Time 20.562192916870117
Rank 0 - Image MIDRC-RICORD-1C-419639-003102-68604-0.png - Prediction 2 - Time 20.244979858398438
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-63464-0.png - Prediction 2 - Time 20.666508436203003
Rank 0 - Image MIDRC-RICORD-1C-419639-001603-23454-0.png - Prediction 2 - Time 19.905548095703125
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-39552-0.png - Prediction 2 - Time 20.396913051605225
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000291-42841-0.png - Prediction 2 - Time 19.73258900642395
Rank 0 - Image MIDRC-RICORD-1C-419639-001782-15190-0.png - Prediction 2 - Time 19.75858783721924
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000279-56879-0.png - Prediction 2 - Time 19.546055793762207
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000067-11643-0.png - Prediction 2 - Time 20.757250785827637
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000015-91071-0.png - Prediction 2 - Time 20.720750331878662
Rank 0 - Image MIDRC-RICORD-1C-440808-000016-8.281-0.png - Prediction 0 - Time 20.8790020942688
Rank 0 - Image MIDRC-RICORD-1C-419639-001829-30276-0.png - Prediction 2 - Time 20.95889401435852
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-53641-0.png - Prediction 2 - Time 20.573268175125122
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000124-65701-0.png - Prediction 2 - Time 20.18794584274292
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-85049-0.png - Prediction 2 - Time 20.08716106414795
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-90087-0.png - Prediction 2 - Time 19.750340461730957
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000098-66227-0.png - Prediction 2 - Time 19.88349175453186
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000188-54382-0.png - Prediction 2 - Time 20.475836753845215
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000072-79474-0.png - Prediction 2 - Time 20.579773426055908
Rank 0 - Image MIDRC-RICORD-1C-419639-001882-13628-0.png - Prediction 2 - Time 19.37323522567749
Rank 0 - Image MIDRC-RICORD-1C-419639-000402-60433-0.png - Prediction 2 - Time 19.003066539764404
Rank 0 - Image MIDRC-RICORD-1C-440808-000019-8.433-0.png - Prediction 1 - Time 20.846280097961426
Rank 0 - Image MIDRC-RICORD-1C-419639-003319-99931-0.png - Prediction 2 - Time 20.06597399711609
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000217-73086-0.png - Prediction 2 - Time 20.402180194854736
Rank 0 - Image MIDRC-RICORD-1C-419639-000586-49647-0.png - Prediction 2 - Time 19.594666481018066
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000115-40758-0.png - Prediction 2 - Time 20.68220353126526
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56207-0.png - Prediction 2 - Time 20.364060640335083
Rank 0 - Image MIDRC-RICORD-1C-419639-001699-69345-0.png - Prediction 2 - Time 19.519235372543335
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000003-00527-0.png - Prediction 2 - Time 19.661391258239746
Rank 0 - Image MIDRC-RICORD-1C-419639-003232-50592-0.png - Prediction 2 - Time 20.154841423034668
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-04760-0.png - Prediction 2 - Time 19.749200344085693
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-89853-0.png - Prediction 2 - Time 20.288825750350952
Rank 0 - Image MIDRC-RICORD-1C-419639-001425-17331-0.png - Prediction 2 - Time 21.042301177978516
Rank 0 - Image MIDRC-RICORD-1C-440808-000009-08.98-0.png - Prediction 2 - Time 20.318106174468994
Rank 0 - Image MIDRC-RICORD-1C-419639-000086-21140-0.png - Prediction 2 - Time 19.377321004867554
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000270-57009-0.png - Prediction 2 - Time 19.95624041557312
Rank 0 - Image MIDRC-RICORD-1C-419639-000573-31324-0.png - Prediction 2 - Time 20.416568756103516
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000154-41630-0.png - Prediction 2 - Time 20.75018572807312
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000168-32448-0.png - Prediction 2 - Time 20.514334440231323
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000125-08616-1.png - Prediction 2 - Time 20.050870656967163
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000096-37358-0.png - Prediction 2 - Time 20.679755449295044
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000221-43774-0.png - Prediction 2 - Time 19.761981964111328
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000179-48742-0.png - Prediction 2 - Time 20.51607084274292
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000176-81030-0.png - Prediction 2 - Time 20.718284606933594
Rank 0 - Image MIDRC-RICORD-1C-419639-003199-43900-0.png - Prediction 2 - Time 20.064318656921387
Rank 0 - Image MIDRC-RICORD-1C-419639-003191-84953-0.png - Prediction 2 - Time 20.8267719745636
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000029-97068-0.png - Prediction 2 - Time 19.613667964935303
Rank 0 - Image MIDRC-RICORD-1C-419639-002401-32756-0.png - Prediction 2 - Time 20.225447177886963
Rank 0 - Image MIDRC-RICORD-1C-419639-001762-18334-0.png - Prediction 2 - Time 20.09077262878418
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000210-51719-0.png - Prediction 2 - Time 20.185498237609863
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000200-97745-0.png - Prediction 2 - Time 20.25792407989502
Rank 0 - Image MIDRC-RICORD-1C-419639-001374-75990-0.png - Prediction 2 - Time 20.631861686706543
Rank 0 - Image MIDRC-RICORD-1C-419639-003336-50845-0.png - Prediction 2 - Time 19.78445029258728
Rank 0 - Image MIDRC-RICORD-1C-419639-002929-69159-0.png - Prediction 2 - Time 20.287638425827026
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000120-98054-0.png - Prediction 2 - Time 20.508658409118652
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000127-30661-0.png - Prediction 2 - Time 20.421499490737915
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000206-25871-0.png - Prediction 2 - Time 20.03035593032837
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000141-46899-0.png - Prediction 2 - Time 19.902098894119263
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000203-08712-0.png - Prediction 2 - Time 20.271541357040405
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000045-76077-0.png - Prediction 2 - Time 19.90701651573181
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000162-64489-0.png - Prediction 2 - Time 20.74039363861084
Rank 0 - Image MIDRC-RICORD-1C-419639-001505-21193-0.png - Prediction 2 - Time 20.112749576568604
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000173-80432-1.png - Prediction 2 - Time 19.81759738922119
Rank 0 - Image MIDRC-RICORD-1C-419639-002871-45785-0.png - Prediction 2 - Time 20.607033491134644
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000220-78771-1.png - Prediction 2 - Time 20.271206617355347
Rank 0 - Image MIDRC-RICORD-1C-419639-001661-28330-1.png - Prediction 2 - Time 19.250524282455444
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000142-56843-0.png - Prediction 2 - Time 20.479624032974243
Rank 0 - Image MIDRC-RICORD-1C-419639-003099-52606-0.png - Prediction 2 - Time 19.59311532974243
Rank 0 - Image MIDRC-RICORD-1C-419639-002463-12463-0.png - Prediction 2 - Time 20.141823053359985
Rank 0 - Image MIDRC-RICORD-1C-419639-001085-09031-0.png - Prediction 2 - Time 19.568456411361694
Rank 0 - Image MIDRC-RICORD-1C-419639-002895-42704-0.png - Prediction 2 - Time 20.40784525871277
Rank 0 - Image 47c78742-4998-4878-aec4-37b11b1354ac.png - Prediction 0 - Time 20.110865354537964
Rank 0 - Image 8989e25c-a698-48fc-b428-fff56931fc8f.png - Prediction 0 - Time 19.39174795150757
Rank 0 - Image 7fb3786c-5045-4a90-981d-c55b53d4d5d3.png - Prediction 0 - Time 20.312092781066895
Rank 0 - Image 766b8aea-3b43-4a34-b675-09f373ca066b.png - Prediction 0 - Time 18.810912609100342
Rank 0 - Image f6236cb5-cc36-4ec4-895c-d11ce043341d.png - Prediction 0 - Time 20.596669673919678
Rank 0 - Image 153b7c2b-4909-4dca-8579-9523582bc4fe.png - Prediction 0 - Time 20.415996313095093
Rank 0 - Image 1afd6582-da9d-4e5a-a81f-62a188fe9366.png - Prediction 0 - Time 20.20811891555786
Rank 0 - Image 85bb48fe-e6d6-47de-bb71-d1636aced7dc.png - Prediction 0 - Time 20.878777027130127
Rank 0 - Image eaeb935a-7294-4dd3-8bf5-73ba781d28af.png - Prediction 0 - Time 20.63596773147583
Rank 0 - Image 5f137fa7-6539-499e-b0d5-0e481221bf5a.png - Prediction 1 - Time 20.36892795562744
Rank 0 - Image b5234584-1487-492c-8742-444b9ca41c3d.png - Prediction 0 - Time 20.701090097427368
Rank 0 - Image 71d8d6ec-253b-4272-a467-311828b2a35b.png - Prediction 0 - Time 19.97839617729187
Rank 0 - Image 0103fadb-1663-40a6-8a9e-09d626cd2091.png - Prediction 0 - Time 20.1888747215271
Rank 0 - Image e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png - Prediction 0 - Time 20.584030151367188
Rank 0 - Image 2f8fbfdc-56db-4eca-bf64-3c9a0637e28c.png - Prediction 0 - Time 20.301326990127563
Rank 0 - Image bc46651a-1314-44af-a834-1eb8a36e589e.png - Prediction 0 - Time 19.932010889053345
Rank 0 - Image 71d25920-4060-4a31-b7aa-cfbf4721a5c5.png - Prediction 0 - Time 19.2606303691864
Rank 0 - Image ca3c90e4-f7fe-4f6e-b20b-81473deab4f0.png - Prediction 0 - Time 20.31323003768921
Rank 0 - Image dab2f334-331c-42c7-af09-a997092464b0.png - Prediction 1 - Time 20.443962812423706
Rank 0 - Image 436dce2a-06c3-4281-bb8e-840497a49381.png - Prediction 1 - Time 19.7251296043396
Rank 0 - Image af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png - Prediction 0 - Time 19.639607429504395
Rank 0 - Image a7aef71b-0fc8-4837-be79-4ced56e03439.png - Prediction 0 - Time 20.404789924621582
Rank 0 - Image dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png - Prediction 0 - Time 19.36530590057373
Rank 0 - Image 5eb932e2-3455-40fe-93db-ae44f897d9e0.png - Prediction 0 - Time 20.492434978485107
Rank 0 - Image e8485b0f-293d-4ca8-8b71-92db61c8ee3e.png - Prediction 0 - Time 19.834720373153687
Rank 0 - Image 35cda03a-0898-4f8b-92d3-6f263aed23ff.png - Prediction 0 - Time 20.216906785964966
Rank 0 - Image d82e5841-2f43-4eab-ac17-e98a2d90c51b.png - Prediction 0 - Time 19.30963134765625
Rank 0 - Image af1d168c-4850-41e1-85b8-ff8fc645e671.png - Prediction 0 - Time 19.40888023376465
Rank 0 - Image 585f5059-8938-4885-accb-d7d0b1097c60.png - Prediction 0 - Time 20.823012828826904
Rank 0 - Image 5d4c7318-4739-4470-89f3-70bbbca95f10.png - Prediction 0 - Time 20.47716474533081
Rank 0 - Image d3ad2915-af30-426c-ad2d-1634df8c1b5f.png - Prediction 0 - Time 20.327945232391357
Rank 0 - Image dee054ff-0e1a-4167-b814-cbf339cf689c.png - Prediction 0 - Time 19.42827606201172
Rank 0 - Image bb068d57-86a8-4347-bee0-e29d59ddef6b.png - Prediction 0 - Time 20.749693393707275
Rank 0 - Image 354c3756-43ed-4921-adf8-60be49a8b7e8.png - Prediction 0 - Time 19.996071100234985
Rank 0 - Image b8dd7d32-b177-4d1e-982f-6f0a743828fa.png - Prediction 0 - Time 19.643882513046265
Rank 0 - Image a17f7e03-42a6-41d3-82ad-d8a656826936.png - Prediction 0 - Time 19.436210870742798
Rank 0 - Image c3c78e4e-1a31-4a92-be4b-0fc3c7f992a4.png - Prediction 0 - Time 19.157923460006714
Rank 0 - Image f1c8caa2-a6dc-40c0-ab85-4769688f1eec.png - Prediction 0 - Time 20.579211235046387
Rank 0 - Image d535a3c8-c4a4-4856-b5cd-17f6332eac8b.png - Prediction 0 - Time 20.610684633255005
