Wed Dec  8 09:11:49 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000173-80432-1.png - Prediction 2 - Time 20.885867834091187
Rank 7 - Image 40a2f7fd-342e-494b-a7e0-5857b73ec582.png - Prediction 1 - Time 20.23149538040161
Rank 6 - Image ec0492da-e6be-49cf-8b18-dc143180f1a2.png - Prediction 0 - Time 20.212360620498657
Rank 1 - Image MIDRC-RICORD-1C-419639-001007-89903-0.png - Prediction 2 - Time 25.341334104537964
Rank 8 - Image 652b519d-5eb4-4abc-93f7-15ae661a431f.png - Prediction 1 - Time 20.66010880470276
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000072-79474-0.png - Prediction 2 - Time 20.233641624450684
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000204-24409-0.png - Prediction 2 - Time 19.618008852005005
Rank 0 - Image MIDRC-RICORD-1C-419639-001288-10277-0.png - Prediction 2 - Time 21.239521503448486
Rank 5 - Image a17f7e03-42a6-41d3-82ad-d8a656826936.png - Prediction 0 - Time 20.800735235214233
Rank 4 - Image MIDRC-RICORD-1C-419639-002871-45785-0.png - Prediction 2 - Time 20.72620439529419
Rank 6 - Image 89dd8f63-8320-48f3-b142-d903f40d5c8c.png - Prediction 0 - Time 19.495798110961914
Rank 7 - Image bcdd92c8-2cde-4899-a6fc-46b875aaab62.png - Prediction 1 - Time 20.398886919021606
Rank 8 - Image 2397b2f6-3dfa-476c-89ea-e9992c5bd9a9.png - Prediction 1 - Time 20.363487005233765
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-39871-1.png - Prediction 2 - Time 24.625816822052002
Rank 3 - Image MIDRC-RICORD-1C-419639-001882-13628-0.png - Prediction 2 - Time 19.79058837890625
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-82193-0.png - Prediction 2 - Time 20.214348793029785
Rank 0 - Image MIDRC-RICORD-1C-419639-002757-16718-0.png - Prediction 2 - Time 20.769679069519043
Rank 5 - Image c3c78e4e-1a31-4a92-be4b-0fc3c7f992a4.png - Prediction 0 - Time 20.938862085342407
Rank 7 - Image ac648f87-a79f-4ce0-9439-23a8dd886b71.png - Prediction 1 - Time 20.223759412765503
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000220-78771-1.png - Prediction 2 - Time 20.878887176513672
Rank 6 - Image b76728e6-f44b-40bf-8688-e703d10d2039.png - Prediction 0 - Time 20.748876094818115
Rank 8 - Image ac10f43e-03b8-43d2-bcae-6fe000542397.png - Prediction 0 - Time 19.995055675506592
Rank 3 - Image MIDRC-RICORD-1C-419639-000402-60433-0.png - Prediction 2 - Time 19.473063945770264
Rank 1 - Image MIDRC-RICORD-1C-419639-002374-98411-0.png - Prediction 2 - Time 25.249621391296387
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000058-42859-0.png - Prediction 2 - Time 20.413132429122925
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 19.422621488571167
Rank 5 - Image f1c8caa2-a6dc-40c0-ab85-4769688f1eec.png - Prediction 0 - Time 20.05763077735901
Rank 6 - Image d9884def-b31a-4861-9eea-27f97bffeba2.png - Prediction 0 - Time 19.548394203186035
Rank 7 - Image 93b49de9-9267-43c2-a507-6885e4caeaba.png - Prediction 1 - Time 20.146607637405396
Rank 4 - Image MIDRC-RICORD-1C-419639-001661-28330-1.png - Prediction 2 - Time 20.135951280593872
Rank 8 - Image 3c8cc0d1-be7f-493d-9570-542d851f623b.png - Prediction 1 - Time 20.935960054397583
Rank 3 - Image MIDRC-RICORD-1C-440808-000019-8.433-0.png - Prediction 1 - Time 21.811327934265137
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000149-71428-1.png - Prediction 2 - Time 19.7438862323761
Rank 5 - Image d535a3c8-c4a4-4856-b5cd-17f6332eac8b.png - Prediction 0 - Time 19.352516174316406
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 21.22847557067871
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000028-53390-0.png - Prediction 2 - Time 24.457784175872803
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000142-56843-0.png - Prediction 2 - Time 20.557992935180664
Rank 6 - Image ffba6230-71cf-4287-a0d1-887f5d16e95d.png - Prediction 0 - Time 21.199000120162964
Rank 7 - Image af2ff93b-2f33-4c91-bde1-1490fc435b50.png - Prediction 1 - Time 21.618033409118652
Rank 8 - Image 6565a9e6-3f01-4de8-a18d-ade3121c5d7c.png - Prediction 1 - Time 20.067193746566772
Rank 2 - Image MIDRC-RICORD-1C-419639-002281-83348-0.png - Prediction 2 - Time 19.260355472564697
Rank 3 - Image MIDRC-RICORD-1C-419639-003319-99931-0.png - Prediction 2 - Time 20.408561944961548
Rank 5 - Image 2ed06be4-9f0e-4256-b8bf-a4b396cc6364.png - Prediction 0 - Time 20.691556453704834
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 20.455170154571533
Rank 4 - Image MIDRC-RICORD-1C-419639-003099-52606-0.png - Prediction 2 - Time 20.367143392562866
Rank 1 - Image MIDRC-RICORD-1C-419639-001070-42385-0.png - Prediction 2 - Time 25.684290647506714
Rank 7 - Image 31692137-f770-4cfe-a02e-fd207ce813ac.png - Prediction 1 - Time 20.16529631614685
Rank 6 - Image f3b015ab-e337-4e7f-971d-eb7cc3dd4e92.png - Prediction 0 - Time 20.96714758872986
Rank 8 - Image ed0c5d1e-934a-4e31-9221-3a6a69ec9c1b.png - Prediction 1 - Time 20.383214473724365
Rank 2 - Image MIDRC-RICORD-1C-419639-002733-79941-0.png - Prediction 2 - Time 19.659329175949097
Rank 5 - Image 168f4fcb-a87d-49fc-b167-4ed42fd1ec43.png - Prediction 0 - Time 19.261611700057983
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000217-73086-0.png - Prediction 2 - Time 21.22020387649536
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 20.623958110809326
Rank 4 - Image MIDRC-RICORD-1C-419639-002463-12463-0.png - Prediction 2 - Time 20.429274559020996
Rank 7 - Image f7379744-be39-44b2-8816-a743857bd6a6.png - Prediction 1 - Time 21.348394632339478
Rank 6 - Image bca4aa4d-0cc9-4cc0-b06d-5b675194bf62.png - Prediction 0 - Time 21.42795443534851
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000283-41971-0.png - Prediction 2 - Time 24.05883479118347
Rank 8 - Image 4bc8ce99-2420-48c2-a768-d067da67ced2.png - Prediction 1 - Time 20.977994680404663
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-81112-0.png - Prediction 2 - Time 19.58131432533264
Rank 5 - Image a8e3ea7d-0b63-45cf-85d8-1078d3e2449d.png - Prediction 0 - Time 19.9445321559906
Rank 3 - Image MIDRC-RICORD-1C-419639-000586-49647-0.png - Prediction 2 - Time 21.15698742866516
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 20.8483669757843
Rank 4 - Image MIDRC-RICORD-1C-419639-001085-09031-0.png - Prediction 2 - Time 20.906545639038086
Rank 6 - Image 9e2ddac8-9a4c-448b-98c8-a840a548d0f7.png - Prediction 0 - Time 19.768626928329468
Rank 7 - Image 3186d210-966f-4733-ba72-98729be9551a.png - Prediction 1 - Time 20.793267965316772
Rank 8 - Image 6df82c7a-a91e-487c-ae3a-9022b17d7c7a.png - Prediction 1 - Time 21.151729345321655
Rank 2 - Image MIDRC-RICORD-1C-419639-003186-86346-0.png - Prediction 2 - Time 19.995227098464966
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000023-20254-0.png - Prediction 2 - Time 25.507235288619995
Rank 5 - Image f31d1fb1-604b-4fec-b320-f07ce2694008.png - Prediction 0 - Time 19.73142957687378
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000115-40758-0.png - Prediction 2 - Time 20.20559000968933
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 20.737921237945557
Rank 4 - Image MIDRC-RICORD-1C-419639-002895-42704-0.png - Prediction 2 - Time 20.418220281600952
Rank 7 - Image b51c3c24-f9aa-4039-9fc1-527a5567dff6.png - Prediction 1 - Time 19.531222343444824
Rank 6 - Image fc958b63-5da8-448d-8962-3c5167dc9410.png - Prediction 0 - Time 20.44420099258423
Rank 8 - Image a6c364d2-b2d6-4b0b-a439-40b992ff65c7.png - Prediction 1 - Time 20.15325665473938
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000237-52517-0.png - Prediction 2 - Time 21.147955417633057
Rank 5 - Image 069cfd47-0169-43e7-89a1-0be0fa24105b.png - Prediction 0 - Time 20.502299547195435
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-56207-0.png - Prediction 2 - Time 20.428741931915283
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000181-63935-0.png - Prediction 2 - Time 24.386804342269897
Rank 0 - Image MIDRC-RICORD-1C-419639-003340-85716-0.png - Prediction 2 - Time 20.275306940078735
Rank 6 - Image cb7d021b-b273-436a-bd7a-e68c11ed3f6b.png - Prediction 0 - Time 19.434125423431396
Rank 7 - Image e9e58e10-2795-4dec-a738-c9792ea8f685.png - Prediction 1 - Time 19.958885431289673
Rank 4 - Image 47c78742-4998-4878-aec4-37b11b1354ac.png - Prediction 0 - Time 20.395963191986084
Rank 8 - Image 32a5977f-f8ab-41c9-9b51-5387248e4675.png - Prediction 0 - Time 20.676260232925415
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000002-65816-0.png - Prediction 2 - Time 19.80196499824524
Rank 5 - Image 85d84453-ab2d-4666-98e6-5df3cbb81f5b.png - Prediction 0 - Time 19.597947120666504
Rank 3 - Image MIDRC-RICORD-1C-419639-001699-69345-0.png - Prediction 2 - Time 20.612377166748047
Rank 0 - Image MIDRC-RICORD-1C-419639-003257-00787-0.png - Prediction 2 - Time 20.584304809570312
Rank 1 - Image MIDRC-RICORD-1C-419639-003105-50900-0.png - Prediction 2 - Time 23.877950191497803
Rank 7 - Image cd9d2d22-4395-4e4d-8837-cfb33c2bdaab.png - Prediction 1 - Time 19.392797470092773
Rank 6 - Image ff332704-48e0-445b-9188-b2a696d1f0d7.png - Prediction 0 - Time 20.438286781311035
Rank 4 - Image 8989e25c-a698-48fc-b428-fff56931fc8f.png - Prediction 0 - Time 21.233748197555542
Rank 8 - Image c3751c94-ea6f-4a7c-b3bf-87a54012fa80.png - Prediction 0 - Time 21.66526436805725
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-39552-1.png - Prediction 2 - Time 20.335914373397827
Rank 5 - Image 8db71746-e837-43c2-bdf1-c44d1ab207e3.png - Prediction 0 - Time 20.576487064361572
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000003-00527-0.png - Prediction 2 - Time 20.80946922302246
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000099-22857-0.png - Prediction 2 - Time 21.306522846221924
Rank 7 - Image b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png - Prediction 1 - Time 20.361379623413086
Rank 6 - Image 3e1b619a-cdd9-495a-bcbf-a9d62b418991.png - Prediction 0 - Time 20.818787813186646
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000185-39456-0.png - Prediction 2 - Time 25.104841709136963
Rank 4 - Image 7fb3786c-5045-4a90-981d-c55b53d4d5d3.png - Prediction 0 - Time 21.105895280838013
Rank 8 - Image 1c0a780d-1cac-4eee-b46d-470ecebc9ae0.png - Prediction 1 - Time 20.802284955978394
Rank 2 - Image MIDRC-RICORD-1C-419639-000082-79663-0.png - Prediction 2 - Time 20.481914043426514
Rank 5 - Image 275f9fff-2439-4f3f-9c48-7c21f348701a.png - Prediction 0 - Time 19.945117950439453
Rank 3 - Image MIDRC-RICORD-1C-419639-003232-50592-0.png - Prediction 2 - Time 20.644058227539062
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000155-37671-0.png - Prediction 2 - Time 20.0522358417511
Rank 7 - Image ae06b30f-ae30-40d3-b237-c934ce499774.png - Prediction 1 - Time 20.23555040359497
Rank 6 - Image 0977f16c-c343-42c9-95ed-d7ca996feb16.png - Prediction 1 - Time 19.722489833831787
Rank 4 - Image 766b8aea-3b43-4a34-b675-09f373ca066b.png - Prediction 0 - Time 19.33956217765808
Rank 1 - Image MIDRC-RICORD-1C-419639-003187-73922-0.png - Prediction 2 - Time 24.39826726913452
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000094-94497-0.png - Prediction 2 - Time 19.623818397521973
Rank 8 - Image b852bc3c-0de5-4448-aff8-f96b2cc13d51.png - Prediction 1 - Time 21.127232551574707
Rank 5 - Image 1d1968e2-88a5-4d72-9237-caf4cbad9423.png - Prediction 0 - Time 20.051329135894775
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-04760-0.png - Prediction 2 - Time 20.48906421661377
Rank 0 - Image MIDRC-RICORD-1C-419639-000235-89929-0.png - Prediction 2 - Time 20.739879608154297
Rank 7 - Image f59ae80d-d98e-465f-963a-1064764211f8.png - Prediction 1 - Time 21.31228756904602
Rank 6 - Image f8a11cd6-e541-4765-a41b-3d70b6f3481e.png - Prediction 0 - Time 20.64503002166748
Rank 4 - Image f6236cb5-cc36-4ec4-895c-d11ce043341d.png - Prediction 0 - Time 21.17488121986389
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000131-16046-1.png - Prediction 2 - Time 20.306176900863647
Rank 8 - Image a2616330-1f29-4019-928f-e2d62b3b737b.png - Prediction 1 - Time 19.59121537208557
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000066-97290-0.png - Prediction 2 - Time 24.30778193473816
Rank 5 - Image 07aeb82e-773b-4498-95c0-fabdf4985bb2.png - Prediction 0 - Time 20.390172958374023
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-89853-0.png - Prediction 2 - Time 20.25125765800476
Rank 0 - Image MIDRC-RICORD-1C-419639-002376-07504-0.png - Prediction 2 - Time 19.264667510986328
Rank 7 - Image 03a9498c-549d-4e7d-800b-e74797f7f625.png - Prediction 1 - Time 19.377665281295776
Rank 6 - Image 960131aa-4ce4-4b26-aa12-5f73d8d81453.png - Prediction 0 - Time 20.25477933883667
Rank 4 - Image 153b7c2b-4909-4dca-8579-9523582bc4fe.png - Prediction 0 - Time 20.031044006347656
Rank 2 - Image MIDRC-RICORD-1C-419639-002309-84923-0.png - Prediction 2 - Time 19.88262677192688
Rank 8 - Image a6236ddd-6367-4569-b5f1-07d2df9390ad.png - Prediction 1 - Time 21.098156213760376
Rank 5 - Image 652d6bb3-56a0-4a89-9631-684ce27cfc4c.png - Prediction 0 - Time 20.48772954940796
Rank 3 - Image MIDRC-RICORD-1C-419639-001425-17331-0.png - Prediction 2 - Time 19.79949688911438
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000105-65881-0.png - Prediction 2 - Time 24.567464351654053
Rank 0 - Image MIDRC-RICORD-1C-419639-001433-28259-0.png - Prediction 2 - Time 20.971339225769043
Rank 7 - Image 080f2b35-fcd5-473e-864b-a7dea3054cc7.png - Prediction 1 - Time 20.390055894851685
Rank 6 - Image 3a5327d8-8830-4ae2-bd6b-293f5aa42d4b.png - Prediction 0 - Time 20.24948525428772
Rank 4 - Image 1afd6582-da9d-4e5a-a81f-62a188fe9366.png - Prediction 0 - Time 20.55953812599182
