Sat Dec  4 16:33:16 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000018-55212-0.png - Prediction 2 - Time 20.186277151107788
Rank 6 - Image e155c13d-7ac7-4765-bb86-899349978413.png - Prediction 1 - Time 20.297679901123047
Rank 3 - Image MIDRC-RICORD-1C-419639-003102-68604-0.png - Prediction 2 - Time 20.617005825042725
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-90087-1.png - Prediction 2 - Time 20.39589238166809
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000221-43774-0.png - Prediction 2 - Time 20.739160299301147
Rank 8 - Image 3186d210-966f-4733-ba72-98729be9551a.png - Prediction 1 - Time 20.136219263076782
Rank 7 - Image 3e1b619a-cdd9-495a-bcbf-a9d62b418991.png - Prediction 0 - Time 20.60633087158203
Rank 1 - Image MIDRC-RICORD-1C-419639-000002-10161-0.png - Prediction 2 - Time 23.6632342338562
Rank 5 - Image 71d8d6ec-253b-4272-a467-311828b2a35b.png - Prediction 0 - Time 20.671083688735962
Rank 9 - Image 3c8cc0d1-be7f-493d-9570-542d851f623b.png - Prediction 1 - Time 21.08878231048584
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-50888-0.png - Prediction 2 - Time 20.2611882686615
Rank 3 - Image MIDRC-RICORD-1C-419639-001464-63464-0.png - Prediction 2 - Time 20.332210063934326
Rank 6 - Image 98bfaf7a-d80b-491e-a7e0-c5c7316bebe9.png - Prediction 0 - Time 20.550190210342407
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000136-21646-0.png - Prediction 2 - Time 20.446412563323975
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000179-48742-0.png - Prediction 2 - Time 20.41368842124939
Rank 8 - Image b51c3c24-f9aa-4039-9fc1-527a5567dff6.png - Prediction 1 - Time 20.536369800567627
Rank 7 - Image 0977f16c-c343-42c9-95ed-d7ca996feb16.png - Prediction 1 - Time 20.8173565864563
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-72163-0.png - Prediction 2 - Time 23.189616441726685
Rank 5 - Image 0103fadb-1663-40a6-8a9e-09d626cd2091.png - Prediction 0 - Time 19.7320339679718
Rank 9 - Image 6565a9e6-3f01-4de8-a18d-ade3121c5d7c.png - Prediction 1 - Time 20.548534154891968
Rank 0 - Image MIDRC-RICORD-1C-419639-001288-10277-0.png - Prediction 2 - Time 20.81917428970337
Rank 6 - Image 76b180ab-242f-45d3-bce1-68df00c5ef45.png - Prediction 0 - Time 20.121564149856567
Rank 3 - Image MIDRC-RICORD-1C-419639-001603-23454-0.png - Prediction 2 - Time 20.718602418899536
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000153-84142-0.png - Prediction 2 - Time 20.728381872177124
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000176-81030-0.png - Prediction 2 - Time 20.69795250892639
Rank 8 - Image e9e58e10-2795-4dec-a738-c9792ea8f685.png - Prediction 1 - Time 21.085426092147827
Rank 7 - Image f8a11cd6-e541-4765-a41b-3d70b6f3481e.png - Prediction 0 - Time 21.19891357421875
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000239-21655-0.png - Prediction 2 - Time 23.347128868103027
Rank 9 - Image ed0c5d1e-934a-4e31-9221-3a6a69ec9c1b.png - Prediction 1 - Time 19.219549417495728
Rank 5 - Image e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png - Prediction 0 - Time 20.971246242523193
Rank 0 - Image MIDRC-RICORD-1C-419639-002757-16718-0.png - Prediction 2 - Time 20.937249422073364
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-39552-0.png - Prediction 2 - Time 20.1464262008667
Rank 6 - Image 372b2fea-2013-4600-a06f-765c3f054a82.png - Prediction 0 - Time 20.792710065841675
Rank 4 - Image MIDRC-RICORD-1C-419639-003199-43900-0.png - Prediction 2 - Time 20.022988080978394
Rank 2 - Image MIDRC-RICORD-1C-419639-003216-61144-0.png - Prediction 2 - Time 20.415966272354126
Rank 8 - Image cd9d2d22-4395-4e4d-8837-cfb33c2bdaab.png - Prediction 1 - Time 20.606182098388672
Rank 7 - Image 960131aa-4ce4-4b26-aa12-5f73d8d81453.png - Prediction 0 - Time 20.51567530632019
Rank 9 - Image 4bc8ce99-2420-48c2-a768-d067da67ced2.png - Prediction 1 - Time 19.174641370773315
Rank 5 - Image 2f8fbfdc-56db-4eca-bf64-3c9a0637e28c.png - Prediction 0 - Time 19.192003965377808
Rank 1 - Image MIDRC-RICORD-1C-419639-003371-97350-0.png - Prediction 2 - Time 23.583186626434326
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 20.378170490264893
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000291-42841-0.png - Prediction 2 - Time 20.4976544380188
Rank 6 - Image a52aa522-a1b3-4f15-8609-f44bf96da2e3.png - Prediction 0 - Time 20.473939180374146
Rank 4 - Image MIDRC-RICORD-1C-419639-003191-84953-0.png - Prediction 2 - Time 20.22759699821472
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-60601-0.png - Prediction 2 - Time 19.87806797027588
Rank 8 - Image b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png - Prediction 1 - Time 20.216482400894165
Rank 7 - Image 3a5327d8-8830-4ae2-bd6b-293f5aa42d4b.png - Prediction 0 - Time 20.350960731506348
Rank 5 - Image bc46651a-1314-44af-a834-1eb8a36e589e.png - Prediction 0 - Time 19.5674307346344
Rank 9 - Image 6df82c7a-a91e-487c-ae3a-9022b17d7c7a.png - Prediction 1 - Time 20.747480630874634
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 20.89935541152954
Rank 3 - Image MIDRC-RICORD-1C-419639-001782-15190-0.png - Prediction 2 - Time 21.116461753845215
Rank 1 - Image MIDRC-RICORD-1C-419639-000432-86017-0.png - Prediction 2 - Time 23.43804669380188
Rank 6 - Image 6556ce72-1a60-40aa-aaf7-b50dbf07fae7.png - Prediction 0 - Time 21.32756519317627
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000029-97068-0.png - Prediction 2 - Time 20.967499494552612
Rank 2 - Image MIDRC-RICORD-1C-419639-003380-99227-0.png - Prediction 2 - Time 21.087558269500732
Rank 8 - Image ae06b30f-ae30-40d3-b237-c934ce499774.png - Prediction 1 - Time 20.83362126350403
Rank 7 - Image a0b9597d-93f4-4a7c-a412-81cb78bccb66.png - Prediction 0 - Time 21.040717363357544
Rank 5 - Image 71d25920-4060-4a31-b7aa-cfbf4721a5c5.png - Prediction 0 - Time 20.63903498649597
Rank 9 - Image a6c364d2-b2d6-4b0b-a439-40b992ff65c7.png - Prediction 1 - Time 20.205044507980347
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 20.506353855133057
Rank 4 - Image MIDRC-RICORD-1C-419639-002401-32756-0.png - Prediction 2 - Time 19.80566120147705
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000279-56879-0.png - Prediction 2 - Time 20.53921103477478
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000272-41527-0.png - Prediction 2 - Time 20.008565187454224
Rank 6 - Image 633d9182-1809-41b7-a59b-1e60ac91f0c9.png - Prediction 0 - Time 20.275514841079712
Rank 8 - Image f59ae80d-d98e-465f-963a-1064764211f8.png - Prediction 1 - Time 19.878401279449463
Rank 1 - Image MIDRC-RICORD-1C-419639-001007-89903-0.png - Prediction 2 - Time 23.316023111343384
Rank 7 - Image cdac0980-033c-4685-b7e4-0a12c86a00a9.png - Prediction 0 - Time 20.505029916763306
Rank 5 - Image ca3c90e4-f7fe-4f6e-b20b-81473deab4f0.png - Prediction 0 - Time 19.36702251434326
Rank 9 - Image 32a5977f-f8ab-41c9-9b51-5387248e4675.png - Prediction 0 - Time 20.885536670684814
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 20.315215826034546
Rank 4 - Image MIDRC-RICORD-1C-419639-001762-18334-0.png - Prediction 2 - Time 19.89396905899048
Rank 2 - Image MIDRC-RICORD-1C-419639-003338-57135-0.png - Prediction 2 - Time 20.37077307701111
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000067-11643-0.png - Prediction 2 - Time 20.476686716079712
Rank 6 - Image fd7bad9a-1bff-49ec-9c6c-c9aae9e65726.png - Prediction 0 - Time 20.573169708251953
Rank 8 - Image 03a9498c-549d-4e7d-800b-e74797f7f625.png - Prediction 1 - Time 20.60525393486023
Rank 7 - Image 7ca5c75a-1ec6-49a7-a3b0-93b6122a3170.png - Prediction 0 - Time 20.259459972381592
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-39871-1.png - Prediction 2 - Time 23.639131784439087
Rank 5 - Image dab2f334-331c-42c7-af09-a997092464b0.png - Prediction 1 - Time 20.729321002960205
Rank 9 - Image c3751c94-ea6f-4a7c-b3bf-87a54012fa80.png - Prediction 0 - Time 19.868077516555786
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 21.061320543289185
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000210-51719-0.png - Prediction 2 - Time 21.15442132949829
Rank 2 - Image MIDRC-RICORD-1C-419639-003060-04928-0.png - Prediction 2 - Time 20.488591194152832
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000015-91071-0.png - Prediction 2 - Time 20.737316608428955
Rank 6 - Image 99432aa3-8d61-4ff2-a79a-f0a0218d6fa2.png - Prediction 0 - Time 20.858357667922974
Rank 7 - Image d1e0d69c-a4df-485a-983c-535494221d1a.png - Prediction 0 - Time 19.988397359848022
Rank 8 - Image 080f2b35-fcd5-473e-864b-a7dea3054cc7.png - Prediction 1 - Time 21.234540700912476
Rank 1 - Image MIDRC-RICORD-1C-419639-002374-98411-0.png - Prediction 2 - Time 22.984981298446655
Rank 5 - Image 436dce2a-06c3-4281-bb8e-840497a49381.png - Prediction 1 - Time 19.729190587997437
Rank 9 - Image 1c0a780d-1cac-4eee-b46d-470ecebc9ae0.png - Prediction 1 - Time 21.208333253860474
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 19.743306398391724
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000200-97745-0.png - Prediction 2 - Time 19.786836862564087
Rank 3 - Image MIDRC-RICORD-1C-440808-000016-8.281-0.png - Prediction 0 - Time 20.25801682472229
Rank 2 - Image MIDRC-RICORD-1C-419639-002889-42412-0.png - Prediction 2 - Time 20.671329736709595
Rank 6 - Image 34bf2fcd-131a-428c-9a21-cd2fa9041f9b.png - Prediction 0 - Time 20.195255994796753
Rank 7 - Image 6b969591-8a07-49ed-9f65-fa19a453df59.png - Prediction 1 - Time 19.37203621864319
Rank 8 - Image b479635e-4c58-4d27-879b-fb0e87b2a1aa.png - Prediction 1 - Time 20.7624568939209
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000028-53390-0.png - Prediction 2 - Time 23.470619201660156
Rank 5 - Image af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png - Prediction 0 - Time 20.531517505645752
Rank 9 - Image b852bc3c-0de5-4448-aff8-f96b2cc13d51.png - Prediction 1 - Time 20.0089008808136
Rank 0 - Image MIDRC-RICORD-1C-419639-003340-85716-0.png - Prediction 2 - Time 20.225340127944946
Rank 4 - Image MIDRC-RICORD-1C-419639-001374-75990-0.png - Prediction 2 - Time 20.032795667648315
Rank 3 - Image MIDRC-RICORD-1C-419639-001829-30276-0.png - Prediction 2 - Time 20.16274404525757
Rank 6 - Image b5007662-ff9c-49ad-9093-85ed7dc44bf4.png - Prediction 0 - Time 20.12090253829956
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000106-15732-0.png - Prediction 2 - Time 20.32750678062439
Rank 7 - Image bd8facb9-dce0-4048-8249-e6078b28e1b7.png - Prediction 1 - Time 20.290558338165283
Rank 8 - Image 86853bbd-5af2-4551-8273-f2978dffdd76.png - Prediction 1 - Time 19.3856303691864
Rank 5 - Image a7aef71b-0fc8-4837-be79-4ced56e03439.png - Prediction 0 - Time 19.651605367660522
Rank 1 - Image MIDRC-RICORD-1C-419639-001070-42385-0.png - Prediction 2 - Time 23.432015419006348
Rank 9 - Image a2616330-1f29-4019-928f-e2d62b3b737b.png - Prediction 1 - Time 21.036295413970947
Rank 0 - Image MIDRC-RICORD-1C-419639-003257-00787-0.png - Prediction 2 - Time 20.4215030670166
Rank 4 - Image MIDRC-RICORD-1C-419639-003336-50845-0.png - Prediction 2 - Time 20.68240261077881
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-53641-0.png - Prediction 2 - Time 20.114195346832275
Rank 6 - Image 06b2f933-3ea2-4477-ac27-18f732d1f4e1.png - Prediction 0 - Time 20.445231676101685
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000297-71173-1.png - Prediction 2 - Time 20.728233337402344
Rank 8 - Image acb5c720-f741-415c-993c-65855be08ffa.png - Prediction 1 - Time 19.964918613433838
Rank 7 - Image 4dbc44ca-694a-4814-9a24-bc60c8d8d611.png - Prediction 1 - Time 20.969340085983276
Rank 5 - Image dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png - Prediction 0 - Time 19.689138650894165
Rank 9 - Image a6236ddd-6367-4569-b5f1-07d2df9390ad.png - Prediction 1 - Time 20.814207792282104
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000283-41971-0.png - Prediction 2 - Time 23.433462142944336
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000099-22857-0.png - Prediction 2 - Time 20.900280237197876
Rank 4 - Image MIDRC-RICORD-1C-419639-002929-69159-0.png - Prediction 2 - Time 20.93052840232849
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000204-24409-0.png - Prediction 2 - Time 20.294501781463623
Rank 6 - Image c2b24ebd-2c40-48c3-ba39-177224dd7db0.png - Prediction 0 - Time 21.22254490852356
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000124-65701-0.png - Prediction 2 - Time 21.962255001068115
Rank 7 - Image 3f504abe-2133-4e09-98af-743cdea486f9.png - Prediction 1 - Time 20.734159469604492
Rank 8 - Image 1414c7d6-dff3-453c-8322-b25bb5899d78.png - Prediction 1 - Time 21.476303577423096
Rank 5 - Image 5eb932e2-3455-40fe-93db-ae44f897d9e0.png - Prediction 0 - Time 20.442981719970703
Rank 9 - Image b8d6b40d-2a3d-475f-88d3-03560f645223.png - Prediction 1 - Time 20.137027263641357
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000155-37671-0.png - Prediction 2 - Time 20.168524980545044
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-82193-0.png - Prediction 2 - Time 19.593435764312744
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000120-98054-0.png - Prediction 2 - Time 20.554850101470947
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000023-20254-0.png - Prediction 2 - Time 23.134312868118286
Rank 3 - Image MIDRC-RICORD-1C-419639-001464-85049-0.png - Prediction 2 - Time 20.0222430229187
Rank 6 - Image 63192a6c-02ba-48a5-932a-bb82aeacb1bc.png - Prediction 0 - Time 20.784419536590576
Rank 8 - Image c3a6ca22-c09b-4be0-a59d-e52718fbb645.png - Prediction 1 - Time 19.993037223815918
Rank 7 - Image af169d21-1c39-445e-82d8-5035182a3a8c.png - Prediction 1 - Time 20.573893070220947
