Sat Jan 15 15:23:22 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 0 - Image nejmoa2001191_f5-PA.jpeg - Prediction 2 - Time 7.300673007965088
Rank 4 - Image patient00859-study1-view1_frontal.jpg - Prediction 2 - Time 6.643234014511108
Rank 3 - Image patient00763-study1-view1_frontal.jpg - Prediction 2 - Time 6.729926586151123
Rank 2 - Image patient09107-study1-view1_frontal.jpg - Prediction 0 - Time 7.901049852371216
Rank 5 - Image patient03655-study13-view1_frontal.jpg - Prediction 0 - Time 8.466275215148926
Rank 4 - Image patient05966-study2-view1_frontal.jpg - Prediction 0 - Time 6.541606903076172
Rank 1 - Image NoFinding-patient25375-study1-view1_frontal.jpg - Prediction 0 - Time 7.950103282928467
Rank 0 - Image COVID-1912132020(99).jpg - Prediction 2 - Time 7.958040475845337
Rank 3 - Image patient09048-study1-view1_frontal.jpg - Prediction 0 - Time 6.969417095184326
Rank 2 - Image patient06464-study15-view1_frontal.jpg - Prediction 2 - Time 7.831761121749878
Rank 4 - Image patient01301-study1-view1_frontal.jpg - Prediction 0 - Time 6.658824443817139
Rank 1 - Image NoFinding-patient16159-study11-view1_frontal.jpg - Prediction 0 - Time 7.196253061294556
Rank 5 - Image patient04271-study1-view1_frontal.jpg - Prediction 0 - Time 7.886625528335571
Rank 0 - Image COVID-1912132020(76).jpg - Prediction 2 - Time 7.419016122817993
Rank 3 - Image patient07836-study1-view1_frontal.jpg - Prediction 2 - Time 7.735236167907715
Rank 2 - Image patient00595-study2-view1_frontal.jpg - Prediction 1 - Time 7.436439752578735
Rank 4 - Image patient01871-study1-view1_frontal.jpg - Prediction 0 - Time 7.439186334609985
Rank 1 - Image 9fdd3c3032296fd04d2cad5d9070d4_jumbo.jpeg - Prediction 2 - Time 7.937239646911621
Rank 5 - Image patient08938-study1-view1_frontal.jpg - Prediction 2 - Time 8.395209789276123
Rank 0 - Image COVID-1912132020(98).jpg - Prediction 2 - Time 7.375020503997803
Rank 3 - Image patient03672-study1-view1_frontal.jpg - Prediction 2 - Time 6.78931736946106
Rank 2 - Image patient05572-study1-view1_frontal.jpg - Prediction 0 - Time 7.774318218231201
Rank 4 - Image patient00484-study1-view1_frontal.jpg - Prediction 2 - Time 8.097930192947388
Rank 1 - Image 16669_3_1.jpeg - Prediction 2 - Time 7.968813896179199
Rank 0 - Image COVID-19_02132021(31).jpg - Prediction 2 - Time 7.574437856674194
Rank 5 - Image patient02207-study1-view1_frontal.jpg - Prediction 2 - Time 7.777329683303833
Rank 3 - Image patient04594-study1-view1_frontal.jpg - Prediction 0 - Time 7.732249736785889
Rank 2 - Image patient07730-study5-view1_frontal.jpg - Prediction 0 - Time 7.393442869186401
Rank 4 - Image patient08473-study1-view1_frontal.jpg - Prediction 1 - Time 7.8299880027771
Rank 0 - Image COVID-1912132020(77).jpg - Prediction 2 - Time 7.562392473220825
Rank 1 - Image 16663_1_1.jpg - Prediction 2 - Time 7.9936888217926025
Rank 3 - Image patient03048-study10-view1_frontal.jpg - Prediction 2 - Time 6.8048248291015625
Rank 5 - Image patient06860-study2-view1_frontal.jpg - Prediction 2 - Time 9.592308759689331
Rank 2 - Image patient06908-study1-view1_frontal.jpg - Prediction 0 - Time 8.121721029281616
Rank 4 - Image patient06108-study1-view1_frontal.jpg - Prediction 0 - Time 6.629610300064087
Rank 0 - Image covid-19-pneumonia-43-day0.jpeg - Prediction 2 - Time 7.086473226547241
Rank 1 - Image covid-19-pneumonia-23-day9.jpg - Prediction 2 - Time 7.447006464004517
Rank 3 - Image patient01088-study1-view1_frontal.jpg - Prediction 0 - Time 6.8975019454956055
Rank 5 - Image patient02189-study2-view1_frontal.jpg - Prediction 2 - Time 7.755955934524536
Rank 2 - Image patient08099-study1-view1_frontal.jpg - Prediction 0 - Time 7.249997854232788
Rank 4 - Image patient07764-study9-view1_frontal.jpg - Prediction 2 - Time 8.661585330963135
Rank 0 - Image COVID-1912132020(61).jpg - Prediction 2 - Time 8.036526918411255
Rank 3 - Image patient01712-study1-view1_frontal.jpg - Prediction 0 - Time 7.718008041381836
Rank 1 - Image radiol.2020201160.fig2c.jpeg - Prediction 2 - Time 8.113887071609497
Rank 5 - Image patient03453-study1-view2_frontal.jpg - Prediction 2 - Time 7.948936462402344
Rank 2 - Image patient05840-study1-view1_frontal.jpg - Prediction 0 - Time 7.98603892326355
Rank 4 - Image patient02089-study3-view1_frontal.jpg - Prediction 0 - Time 8.035654306411743
Rank 3 - Image patient05453-study1-view1_frontal.jpg - Prediction 0 - Time 6.87965202331543
Rank 0 - Image COVID-19_02132021(39).jpg - Prediction 0 - Time 7.900398015975952
Rank 1 - Image da9e9aac-de8c-44c7-ba57-e7cc8e4caaba.annot.original.jpeg - Prediction 2 - Time 8.376618146896362
Rank 5 - Image patient02230-study1-view1_frontal.jpg - Prediction 2 - Time 8.804661750793457
Rank 2 - Image patient07031-study2-view1_frontal.jpg - Prediction 0 - Time 8.373014688491821
Rank 4 - Image patient04262-study1-view1_frontal.jpg - Prediction 0 - Time 7.843627691268921
Rank 3 - Image patient00097-study1-view1_frontal.jpg - Prediction 0 - Time 7.898114204406738
Rank 0 - Image 23E99E2E-447C-46E5-8EB2-D35D12473C39.png - Prediction 2 - Time 7.160956382751465
Rank 1 - Image 446B2CB6-B572-40AB-B01F-1910CA07086A.jpeg - Prediction 2 - Time 8.028505086898804
Rank 2 - Image patient07917-study1-view1_frontal.jpg - Prediction 0 - Time 7.475197792053223
Rank 5 - Image patient00817-study1-view1_frontal.jpg - Prediction 0 - Time 8.885740041732788
Rank 3 - Image patient03645-study1-view1_frontal.jpg - Prediction 0 - Time 6.800166368484497
Rank 4 - Image patient00500-study2-view1_frontal.jpg - Prediction 2 - Time 8.078943967819214
Rank 0 - Image 2B8649B2-00C4-4233-85D5-1CE240CF233B.jpeg - Prediction 2 - Time 7.855277061462402
Rank 1 - Image figure1-5e73d7ae897e27ff066a30cb-98.jpeg - Prediction 2 - Time 8.024484872817993
Rank 2 - Image patient03753-study1-view1_frontal.jpg - Prediction 2 - Time 6.97022557258606
Rank 3 - Image patient09068-study3-view1_frontal.jpg - Prediction 2 - Time 6.909254789352417
Rank 5 - Image patient02269-study1-view1_frontal.jpg - Prediction 2 - Time 8.683721780776978
Rank 0 - Image COVID-19_02132021(5).jpg - Prediction 1 - Time 7.098348379135132
Rank 4 - Image patient04702-study5-view1_frontal.jpg - Prediction 2 - Time 7.98678994178772
Rank 1 - Image 16660_2_1.jpg - Prediction 2 - Time 7.502307891845703
Rank 2 - Image patient02649-study1-view1_frontal.jpg - Prediction 0 - Time 8.220095157623291
Rank 3 - Image patient00608-study1-view1_frontal.jpg - Prediction 0 - Time 7.68632435798645
Rank 5 - Image patient02386-study1-view1_frontal.jpg - Prediction 1 - Time 8.714753866195679
Rank 0 - Image COVID-19_02132021(44).jpg - Prediction 2 - Time 7.89190936088562
Rank 4 - Image patient01528-study2-view1_frontal.jpg - Prediction 2 - Time 7.901871681213379
Rank 1 - Image nejmc2001573_f1a.jpeg - Prediction 2 - Time 8.398277997970581
Rank 2 - Image patient04193-study2-view1_frontal.jpg - Prediction 2 - Time 7.836328029632568
Rank 3 - Image patient05556-study1-view1_frontal.jpg - Prediction 0 - Time 7.8303821086883545
Rank 0 - Image COVID-19_02132021(23).jpg - Prediction 2 - Time 7.43042254447937
Rank 5 - Image patient01989-study1-view1_frontal.jpg - Prediction 0 - Time 8.520035028457642
Rank 4 - Image patient06577-study1-view1_frontal.jpg - Prediction 0 - Time 7.821245431900024
Rank 1 - Image covid-19-pneumonia-30-PA.jpg - Prediction 2 - Time 7.54762601852417
Rank 2 - Image patient07699-study2-view1_frontal.jpg - Prediction 0 - Time 6.828008413314819
Rank 3 - Image patient03135-study1-view1_frontal.jpg - Prediction 2 - Time 6.818822383880615
Rank 0 - Image COVID-1912132020(94).jpg - Prediction 1 - Time 7.080034494400024
Rank 4 - Image patient07487-study1-view1_frontal.jpg - Prediction 0 - Time 6.770096778869629
Rank 5 - Image patient00493-study1-view1_frontal.jpg - Prediction 0 - Time 8.49378252029419
Rank 1 - Image jkms-35-e79-g001-l-c.jpg - Prediction 2 - Time 7.9481542110443115
Rank 2 - Image patient01750-study4-view1_frontal.jpg - Prediction 2 - Time 7.975363492965698
Rank 3 - Image patient08165-study1-view1_frontal.jpg - Prediction 0 - Time 8.517065048217773
Rank 0 - Image COVID-1912132020(56).jpg - Prediction 2 - Time 8.138724327087402
Rank 4 - Image patient02043-study1-view1_frontal.jpg - Prediction 0 - Time 8.208101034164429
Rank 5 - Image patient08211-study1-view1_frontal.jpg - Prediction 0 - Time 7.8598926067352295
Rank 1 - Image jkms-35-e79-g001-l-b.jpg - Prediction 2 - Time 8.315340280532837
Rank 3 - Image patient05700-study2-view1_frontal.jpg - Prediction 2 - Time 6.885324478149414
Rank 2 - Image patient06566-study1-view1_frontal.jpg - Prediction 2 - Time 9.103123188018799
Rank 0 - Image COVID-19_02132021(35).jpg - Prediction 2 - Time 7.872299432754517
Rank 4 - Image patient01691-study1-view1_frontal.jpg - Prediction 2 - Time 7.341140985488892
Rank 5 - Image patient07945-study7-view1_frontal.jpg - Prediction 2 - Time 9.001298427581787
Rank 1 - Image 7-fatal-covid19.jpg - Prediction 2 - Time 7.533994674682617
Rank 3 - Image patient08874-study2-view1_frontal.jpg - Prediction 0 - Time 7.835533857345581
Rank 2 - Image patient07993-study1-view1_frontal.jpg - Prediction 2 - Time 7.886561870574951
Rank 0 - Image COVID-1912132020(82).jpg - Prediction 0 - Time 7.345804691314697
Rank 4 - Image patient03253-study2-view1_frontal.jpg - Prediction 0 - Time 8.803287506103516
Rank 5 - Image patient03531-study1-view1_frontal.jpg - Prediction 2 - Time 7.988541841506958
Rank 1 - Image ajr.20.23034.pdf-001.png - Prediction 2 - Time 7.78731632232666
Rank 2 - Image patient08409-study2-view1_frontal.jpg - Prediction 2 - Time 7.216964244842529
Rank 3 - Image patient07243-study1-view1_frontal.jpg - Prediction 2 - Time 9.214727401733398
Rank 0 - Image 4-x-day13.jpg - Prediction 2 - Time 8.0250825881958
Rank 4 - Image patient07112-study2-view1_frontal.jpg - Prediction 2 - Time 7.941393613815308
Rank 5 - Image patient04686-study4-view1_frontal.jpg - Prediction 0 - Time 8.990204572677612
Rank 1 - Image 16654_1_1.png - Prediction 2 - Time 9.339416980743408
Rank 2 - Image patient01758-study1-view1_frontal.jpg - Prediction 2 - Time 8.87333345413208
Rank 3 - Image patient03102-study1-view1_frontal.jpg - Prediction 0 - Time 7.709172248840332
Rank 0 - Image COVID-19_02132021(19).jpg - Prediction 2 - Time 8.101706504821777
Rank 4 - Image patient07834-study1-view1_frontal.jpg - Prediction 2 - Time 8.12140703201294
Rank 5 - Image patient06658-study1-view1_frontal.jpg - Prediction 2 - Time 8.075194597244263
Rank 1 - Image covid-19-pneumonia-14-PA.png - Prediction 2 - Time 8.073736906051636
Rank 3 - Image patient05180-study5-view1_frontal.jpg - Prediction 1 - Time 7.188478231430054
Rank 0 - Image extubation-13.jpg - Prediction 2 - Time 7.777179956436157
Rank 2 - Image patient03073-study1-view2_frontal.jpg - Prediction 0 - Time 8.987487554550171
Rank 4 - Image patient08203-study2-view1_frontal.jpg - Prediction 0 - Time 7.505083322525024
Rank 5 - Image patient07032-study1-view1_frontal.jpg - Prediction 0 - Time 7.5225114822387695
Rank 1 - Image auntminnie-a-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg - Prediction 2 - Time 7.7304768562316895
Rank 2 - Image patient09035-study1-view1_frontal.jpg - Prediction 0 - Time 6.885030746459961
Rank 3 - Image patient07885-study1-view1_frontal.jpg - Prediction 0 - Time 8.451268672943115
Rank 0 - Image COVID-1912132020(83).jpg - Prediction 2 - Time 8.19261646270752
Rank 4 - Image patient05963-study1-view1_frontal.jpg - Prediction 0 - Time 8.285706996917725
Rank 5 - Image patient01408-study1-view1_frontal.jpg - Prediction 2 - Time 8.836060762405396
Rank 1 - Image 16672_1_1.jpg - Prediction 2 - Time 7.8868088722229
Rank 3 - Image patient00013-study1-view1_frontal.jpg - Prediction 0 - Time 6.855883836746216
Rank 2 - Image patient01860-study1-view1_frontal.jpg - Prediction 0 - Time 7.689717054367065
Rank 0 - Image radiol.2020201160.fig2b.jpeg - Prediction 2 - Time 8.245836973190308
Rank 4 - Image patient07865-study4-view1_frontal.jpg - Prediction 1 - Time 8.02970838546753
Rank 5 - Image patient00262-study1-view1_frontal.jpg - Prediction 0 - Time 8.095185279846191
Rank 1 - Image ajr.20.23034.pdf-003.png - Prediction 2 - Time 8.19995903968811
Rank 3 - Image patient03719-study1-view1_frontal.jpg - Prediction 0 - Time 7.748769283294678
Rank 2 - Image patient05624-study1-view1_frontal.jpg - Prediction 0 - Time 8.049458265304565
Rank 0 - Image COVID-19_02132021(50).jpg - Prediction 0 - Time 8.274196147918701
Rank 4 - Image patient07410-study30-view1_frontal.jpg - Prediction 2 - Time 8.81906008720398
Rank 1 - Image F63AB6CE-1968-4154-A70F-913AF154F53D.jpeg - Prediction 2 - Time 8.088294744491577
Rank 5 - Image patient04500-study2-view1_frontal.jpg - Prediction 0 - Time 8.609211921691895
Rank 2 - Image patient01552-study1-view1_frontal.jpg - Prediction 1 - Time 7.466061353683472
Rank 3 - Image patient03524-study1-view1_frontal.jpg - Prediction 0 - Time 8.49231243133545
Rank 0 - Image radiol.2020201160.fig3d.jpeg - Prediction 2 - Time 7.148844242095947
Rank 4 - Image patient08617-study1-view1_frontal.jpg - Prediction 0 - Time 7.826802730560303
Rank 1 - Image 16669_1_1.jpeg - Prediction 1 - Time 7.796120882034302
Rank 2 - Image patient07131-study1-view1_frontal.jpg - Prediction 0 - Time 7.3748462200164795
Rank 3 - Image patient08871-study1-view1_frontal.jpg - Prediction 0 - Time 7.519311189651489
Rank 5 - Image patient01904-study1-view2_frontal.jpg - Prediction 2 - Time 8.124929428100586
Rank 0 - Image 4-x-day1.jpg - Prediction 2 - Time 7.472202777862549
Rank 4 - Image patient05451-study1-view1_frontal.jpg - Prediction 0 - Time 8.19451093673706
Rank 3 - Image patient03366-study1-view1_frontal.jpg - Prediction 0 - Time 7.7293031215667725
Rank 1 - Image covid-19-pneumonia-49-day8.jpg - Prediction 2 - Time 8.326570987701416
Rank 2 - Image patient02380-study1-view1_frontal.jpg - Prediction 2 - Time 8.154113054275513
Rank 5 - Image patient02716-study2-view1_frontal.jpg - Prediction 2 - Time 8.644187688827515
Rank 0 - Image COVID-19_02132021(9).jpg - Prediction 2 - Time 7.829632759094238
Rank 4 - Image patient07803-study1-view1_frontal.jpg - Prediction 0 - Time 8.834595441818237
Rank 3 - Image patient02296-study1-view1_frontal.jpg - Prediction 0 - Time 7.79373836517334
Rank 2 - Image patient07744-study1-view1_frontal.jpg - Prediction 2 - Time 7.856848478317261
Rank 1 - Image 16660_4_1.jpg - Prediction 2 - Time 8.026766777038574
Rank 0 - Image COVID-1912132020(71).jpg - Prediction 2 - Time 6.980366230010986
Rank 5 - Image patient06043-study1-view1_frontal.jpg - Prediction 2 - Time 8.759256839752197
Rank 4 - Image patient04881-study11-view1_frontal.jpg - Prediction 0 - Time 8.846586465835571
Rank 3 - Image patient07652-study1-view1_frontal.jpg - Prediction 2 - Time 7.7205140590667725
Rank 2 - Image patient03405-study1-view1_frontal.jpg - Prediction 0 - Time 7.895400047302246
Rank 1 - Image 16654_4_1.jpg - Prediction 1 - Time 7.849316596984863
