Tue Jan 18 10:32:53 2022       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 6.889455556869507
Rank 2 - Image MIDRC-RICORD-1C-440808-000019-8.433-0.png - Prediction 1 - Time 8.88841462135315
Rank 1 - Image MIDRC-RICORD-1C-419639-000582-21506-0.png - Prediction 2 - Time 7.255527019500732
Rank 4 - Image 9e2ddac8-9a4c-448b-98c8-a840a548d0f7.png - Prediction 0 - Time 7.7663068771362305
Rank 3 - Image 436dce2a-06c3-4281-bb8e-840497a49381.png - Prediction 1 - Time 8.166116952896118
Rank 5 - Image bd9af100-1805-4e0a-8875-4a4b7195f0d8.png - Prediction 1 - Time 7.6813366413116455
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 8.1164071559906
Rank 2 - Image MIDRC-RICORD-1C-419639-003319-99931-0.png - Prediction 2 - Time 8.242280960083008
Rank 1 - Image MIDRC-RICORD-1C-419639-002088-09388-0.png - Prediction 2 - Time 7.222110271453857
Rank 4 - Image fc958b63-5da8-448d-8962-3c5167dc9410.png - Prediction 0 - Time 7.571566581726074
Rank 3 - Image af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png - Prediction 0 - Time 7.182327508926392
Rank 5 - Image 6804008c-94eb-4870-ba6e-b06514073e71.png - Prediction 1 - Time 8.324302673339844
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000217-73086-0.png - Prediction 2 - Time 8.82232403755188
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 9.399282693862915
Rank 1 - Image MIDRC-RICORD-1C-419639-002050-25234-0.png - Prediction 2 - Time 8.019243478775024
Rank 4 - Image cb7d021b-b273-436a-bd7a-e68c11ed3f6b.png - Prediction 0 - Time 7.814570903778076
Rank 3 - Image a7aef71b-0fc8-4837-be79-4ced56e03439.png - Prediction 0 - Time 7.990330934524536
Rank 5 - Image 0d9b1283-fc24-4fd3-a520-bc5d563e13e1.png - Prediction 1 - Time 8.015255451202393
Rank 2 - Image MIDRC-RICORD-1C-419639-000586-49647-0.png - Prediction 2 - Time 8.081499099731445
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000235-44451-0.png - Prediction 2 - Time 7.25567364692688
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 8.115923404693604
Rank 4 - Image ff332704-48e0-445b-9188-b2a696d1f0d7.png - Prediction 0 - Time 7.493904113769531
Rank 3 - Image dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png - Prediction 0 - Time 7.250444412231445
Rank 5 - Image 0a8d486f-1aa6-4fcf-b7be-4bf04fc8628b.png - Prediction 1 - Time 7.859155178070068
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000202-80939-0.png - Prediction 2 - Time 7.177048206329346
Rank 4 - Image 3e1b619a-cdd9-495a-bcbf-a9d62b418991.png - Prediction 0 - Time 6.818268775939941
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 7.8974926471710205
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000115-40758-0.png - Prediction 2 - Time 8.344487190246582
Rank 3 - Image 5eb932e2-3455-40fe-93db-ae44f897d9e0.png - Prediction 0 - Time 7.991571664810181
Rank 5 - Image 37f17069-62ce-42ff-9fa4-d6a1056bd075.png - Prediction 2 - Time 7.650711536407471
Rank 4 - Image 0977f16c-c343-42c9-95ed-d7ca996feb16.png - Prediction 0 - Time 6.661380767822266
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 7.015359401702881
Rank 1 - Image MIDRC-RICORD-1C-419639-003203-21209-0.png - Prediction 2 - Time 8.921065330505371
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-56207-0.png - Prediction 2 - Time 8.450647354125977
Rank 3 - Image e8485b0f-293d-4ca8-8b71-92db61c8ee3e.png - Prediction 0 - Time 7.1557252407073975
Rank 5 - Image 3db7e979-5f97-4985-bf0c-cdea7951e246.png - Prediction 1 - Time 7.849026441574097
Rank 4 - Image f8a11cd6-e541-4765-a41b-3d70b6f3481e.png - Prediction 0 - Time 8.211326360702515
Rank 0 - Image MIDRC-RICORD-1C-419639-003340-85716-0.png - Prediction 2 - Time 7.9152233600616455
Rank 1 - Image MIDRC-RICORD-1C-419639-000025-90087-1.png - Prediction 2 - Time 7.7629029750823975
Rank 2 - Image MIDRC-RICORD-1C-419639-001699-69345-0.png - Prediction 2 - Time 8.260971069335938
Rank 3 - Image 35cda03a-0898-4f8b-92d3-6f263aed23ff.png - Prediction 0 - Time 8.324686527252197
Rank 5 - Image e2e89418-6c0e-4f50-a2d9-6cd5e58feef0.png - Prediction 1 - Time 6.860107183456421
Rank 4 - Image 960131aa-4ce4-4b26-aa12-5f73d8d81453.png - Prediction 0 - Time 7.266589879989624
Rank 0 - Image MIDRC-RICORD-1C-419639-003257-00787-0.png - Prediction 2 - Time 6.937029123306274
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000136-21646-0.png - Prediction 2 - Time 8.014276266098022
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000003-00527-0.png - Prediction 2 - Time 8.31925344467163
Rank 3 - Image d82e5841-2f43-4eab-ac17-e98a2d90c51b.png - Prediction 0 - Time 7.776569128036499
Rank 5 - Image 393b8e45-6d97-4013-8100-27ebf07a1dad.png - Prediction 1 - Time 6.793623447418213
Rank 4 - Image 3a5327d8-8830-4ae2-bd6b-293f5aa42d4b.png - Prediction 0 - Time 6.841291427612305
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000099-22857-0.png - Prediction 2 - Time 6.805000066757202
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000153-84142-0.png - Prediction 2 - Time 7.601656198501587
Rank 5 - Image 2348e8ba-483f-476d-b29d-5ba8398d7abc.png - Prediction 1 - Time 7.223296403884888
Rank 2 - Image MIDRC-RICORD-1C-419639-003232-50592-0.png - Prediction 2 - Time 7.975775718688965
Rank 3 - Image af1d168c-4850-41e1-85b8-ff8fc645e671.png - Prediction 0 - Time 8.094944715499878
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000155-37671-0.png - Prediction 2 - Time 6.820827484130859
Rank 4 - Image a0b9597d-93f4-4a7c-a412-81cb78bccb66.png - Prediction 0 - Time 8.397030591964722
Rank 1 - Image MIDRC-RICORD-1C-419639-003216-61144-0.png - Prediction 2 - Time 8.317190170288086
Rank 3 - Image 585f5059-8938-4885-accb-d7d0b1097c60.png - Prediction 0 - Time 7.300615310668945
Rank 5 - Image aef87dc2-a097-4683-9fb1-d1af6838a16a.png - Prediction 0 - Time 7.89297342300415
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-04760-0.png - Prediction 2 - Time 8.243044376373291
Rank 0 - Image MIDRC-RICORD-1C-419639-000235-89929-0.png - Prediction 0 - Time 6.693840742111206
Rank 4 - Image cdac0980-033c-4685-b7e4-0a12c86a00a9.png - Prediction 0 - Time 7.902252912521362
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-60601-0.png - Prediction 2 - Time 8.205581188201904
Rank 5 - Image afe1b6e2-203e-4ee5-856a-2f205d8bca2a.png - Prediction 1 - Time 7.967868804931641
Rank 3 - Image 5d4c7318-4739-4470-89f3-70bbbca95f10.png - Prediction 0 - Time 8.316187858581543
Rank 0 - Image MIDRC-RICORD-1C-419639-002376-07504-0.png - Prediction 2 - Time 6.8223488330841064
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-89853-0.png - Prediction 2 - Time 8.003599882125854
Rank 4 - Image 7ca5c75a-1ec6-49a7-a3b0-93b6122a3170.png - Prediction 0 - Time 7.9335455894470215
Rank 1 - Image MIDRC-RICORD-1C-419639-003380-99227-0.png - Prediction 0 - Time 7.367634296417236
Rank 5 - Image 3d070009-c877-4ed4-ac80-53781cb30fef.png - Prediction 1 - Time 6.748592138290405
Rank 0 - Image MIDRC-RICORD-1C-419639-001433-28259-0.png - Prediction 2 - Time 6.638841867446899
Rank 3 - Image d3ad2915-af30-426c-ad2d-1634df8c1b5f.png - Prediction 0 - Time 7.851872205734253
Rank 2 - Image MIDRC-RICORD-1C-419639-001425-17331-0.png - Prediction 2 - Time 8.321163892745972
Rank 4 - Image d1e0d69c-a4df-485a-983c-535494221d1a.png - Prediction 0 - Time 7.662973642349243
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000272-41527-0.png - Prediction 2 - Time 8.19338345527649
Rank 5 - Image 34fbff70-fa6e-4709-ab07-17f739fce394.png - Prediction 1 - Time 8.057584285736084
Rank 0 - Image MIDRC-RICORD-1C-419639-003116-57702-0.png - Prediction 2 - Time 8.527615785598755
Rank 3 - Image dee054ff-0e1a-4167-b814-cbf339cf689c.png - Prediction 0 - Time 8.127560377120972
Rank 2 - Image MIDRC-RICORD-1C-440808-000009-08.98-0.png - Prediction 2 - Time 7.7874391078948975
Rank 4 - Image 6b969591-8a07-49ed-9f65-fa19a453df59.png - Prediction 0 - Time 7.703164100646973
Rank 5 - Image 2c68016e-5a63-4430-a834-efe5d43edd0e.png - Prediction 1 - Time 7.127063035964966
Rank 1 - Image MIDRC-RICORD-1C-419639-003338-57135-0.png - Prediction 2 - Time 7.5018932819366455
Rank 0 - Image MIDRC-RICORD-1C-419639-001629-03737-0.png - Prediction 0 - Time 6.989705324172974
Rank 3 - Image bb068d57-86a8-4347-bee0-e29d59ddef6b.png - Prediction 0 - Time 7.713385343551636
Rank 2 - Image MIDRC-RICORD-1C-419639-000086-21140-0.png - Prediction 2 - Time 7.87867546081543
Rank 4 - Image bd8facb9-dce0-4048-8249-e6078b28e1b7.png - Prediction 1 - Time 7.783901214599609
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000211-85940-0.png - Prediction 2 - Time 6.720281362533569
Rank 5 - Image 8ae822ae-a656-47ba-ac5b-848ce2256575.png - Prediction 1 - Time 7.887828826904297
Rank 1 - Image MIDRC-RICORD-1C-419639-003060-04928-0.png - Prediction 2 - Time 7.961337089538574
Rank 3 - Image 354c3756-43ed-4921-adf8-60be49a8b7e8.png - Prediction 0 - Time 8.044515371322632
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000270-57009-0.png - Prediction 2 - Time 7.859839677810669
Rank 4 - Image 4dbc44ca-694a-4814-9a24-bc60c8d8d611.png - Prediction 1 - Time 8.368875980377197
Rank 0 - Image MIDRC-RICORD-1C-419639-003027-36839-0.png - Prediction 2 - Time 7.244874000549316
Rank 5 - Image f661fe70-2fc1-4564-9f53-45504c0b0688.png - Prediction 1 - Time 6.721178293228149
Rank 1 - Image MIDRC-RICORD-1C-419639-002889-42412-0.png - Prediction 2 - Time 7.8007519245147705
Rank 3 - Image b8dd7d32-b177-4d1e-982f-6f0a743828fa.png - Prediction 0 - Time 8.13895869255066
Rank 2 - Image MIDRC-RICORD-1C-419639-000573-31324-0.png - Prediction 2 - Time 8.123637199401855
Rank 0 - Image MIDRC-RICORD-1C-419639-003021-81745-0.png - Prediction 2 - Time 6.6718974113464355
Rank 4 - Image 3f504abe-2133-4e09-98af-743cdea486f9.png - Prediction 1 - Time 8.034850120544434
Rank 5 - Image 78c33a1a-8f22-476c-ae97-8190192102df.png - Prediction 1 - Time 7.323033571243286
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000106-15732-0.png - Prediction 2 - Time 7.912975788116455
Rank 3 - Image a17f7e03-42a6-41d3-82ad-d8a656826936.png - Prediction 0 - Time 7.801241159439087
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000154-41630-0.png - Prediction 2 - Time 7.889882802963257
Rank 0 - Image MIDRC-RICORD-1C-419639-003024-14703-0.png - Prediction 2 - Time 7.818999767303467
Rank 4 - Image af169d21-1c39-445e-82d8-5035182a3a8c.png - Prediction 1 - Time 7.613090991973877
Rank 5 - Image 652b519d-5eb4-4abc-93f7-15ae661a431f.png - Prediction 1 - Time 7.501192092895508
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000297-71173-1.png - Prediction 2 - Time 7.939479112625122
Rank 3 - Image c3c78e4e-1a31-4a92-be4b-0fc3c7f992a4.png - Prediction 0 - Time 8.010548830032349
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000168-32448-0.png - Prediction 2 - Time 8.002960443496704
Rank 0 - Image MIDRC-RICORD-1C-419639-002724-03387-0.png - Prediction 2 - Time 6.800739049911499
Rank 5 - Image 2397b2f6-3dfa-476c-89ea-e9992c5bd9a9.png - Prediction 1 - Time 6.775346994400024
Rank 4 - Image fcd159f4-21d3-4169-a94b-95a2b5ccddcb.png - Prediction 1 - Time 8.023818016052246
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000204-24409-0.png - Prediction 1 - Time 8.710989713668823
Rank 3 - Image f1c8caa2-a6dc-40c0-ab85-4769688f1eec.png - Prediction 0 - Time 7.780891180038452
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000125-08616-1.png - Prediction 2 - Time 7.221249580383301
Rank 0 - Image MIDRC-RICORD-1C-419639-001464-32013-0.png - Prediction 1 - Time 6.686666250228882
Rank 5 - Image ac10f43e-03b8-43d2-bcae-6fe000542397.png - Prediction 0 - Time 7.758368253707886
Rank 4 - Image b6db3041-1554-43ef-baca-58733b6717d6.png - Prediction 0 - Time 8.46142292022705
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-82193-0.png - Prediction 2 - Time 7.788792610168457
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000116-25889-1.png - Prediction 2 - Time 6.894045829772949
Rank 3 - Image d535a3c8-c4a4-4856-b5cd-17f6332eac8b.png - Prediction 0 - Time 8.080508470535278
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000096-37358-0.png - Prediction 2 - Time 8.255782842636108
Rank 5 - Image 3c8cc0d1-be7f-493d-9570-542d851f623b.png - Prediction 1 - Time 7.943803787231445
Rank 4 - Image a0a8370a-dc3f-4f70-a440-e3fa9827928a.png - Prediction 1 - Time 7.271669626235962
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000229-76177-0.png - Prediction 2 - Time 6.820437431335449
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000058-42859-0.png - Prediction 2 - Time 7.9711713790893555
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000221-43774-0.png - Prediction 2 - Time 7.961394548416138
Rank 3 - Image 2ed06be4-9f0e-4256-b8bf-a4b396cc6364.png - Prediction 0 - Time 8.360550165176392
Rank 5 - Image 6565a9e6-3f01-4de8-a18d-ade3121c5d7c.png - Prediction 1 - Time 7.960290431976318
Rank 4 - Image 1dad3414-88c9-4c56-af5d-3a1488af452c.png - Prediction 1 - Time 8.056514739990234
Rank 0 - Image MIDRC-RICORD-1C-419639-001222-46073-0.png - Prediction 2 - Time 6.603355407714844
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000149-71428-1.png - Prediction 2 - Time 7.701555252075195
Rank 3 - Image 168f4fcb-a87d-49fc-b167-4ed42fd1ec43.png - Prediction 0 - Time 7.472738742828369
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000179-48742-0.png - Prediction 2 - Time 8.139507532119751
Rank 5 - Image ed0c5d1e-934a-4e31-9221-3a6a69ec9c1b.png - Prediction 1 - Time 7.3499932289123535
Rank 0 - Image MIDRC-RICORD-1C-419639-003360-73998-0.png - Prediction 2 - Time 6.697150230407715
