Sat Dec  4 17:46:50 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 4 - Image 0103fadb-1663-40a6-8a9e-09d626cd2091.png - Prediction 0 - Time 20.86768126487732
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000023-20254-0.png - Prediction 2 - Time 24.313820123672485
Rank 0 - Image MIDRC-RICORD-1C-419639-002757-16718-0.png - Prediction 2 - Time 19.318767309188843
Rank 6 - Image 5acc56a4-1b6e-4394-9364-9772047d583f.png - Prediction 1 - Time 20.617990255355835
Rank 7 - Image 34fbff70-fa6e-4709-ab07-17f739fce394.png - Prediction 1 - Time 19.77536678314209
Rank 2 - Image MIDRC-RICORD-1C-419639-000082-79663-0.png - Prediction 2 - Time 20.200292825698853
Rank 3 - Image MIDRC-RICORD-1C-419639-000086-21140-0.png - Prediction 2 - Time 20.232280254364014
Rank 5 - Image 63192a6c-02ba-48a5-932a-bb82aeacb1bc.png - Prediction 0 - Time 20.24913716316223
Rank 4 - Image e4cd65ae-65de-44fc-a6b2-ebbc46d2e8d8.png - Prediction 0 - Time 21.15904188156128
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 19.113393545150757
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000181-63935-0.png - Prediction 2 - Time 25.351765155792236
Rank 7 - Image 2c68016e-5a63-4430-a834-efe5d43edd0e.png - Prediction 1 - Time 19.186477661132812
Rank 6 - Image dd4d6a4c-1e67-4911-bda2-7d8af75b1b19.png - Prediction 1 - Time 20.764817714691162
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000094-94497-0.png - Prediction 2 - Time 19.638561487197876
Rank 5 - Image 73dca3d1-5c58-4c72-80a9-201deca7ffec.png - Prediction 0 - Time 19.17514705657959
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000270-57009-0.png - Prediction 2 - Time 20.859750270843506
Rank 4 - Image 2f8fbfdc-56db-4eca-bf64-3c9a0637e28c.png - Prediction 0 - Time 20.2174973487854
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 19.628977060317993
Rank 1 - Image MIDRC-RICORD-1C-419639-003105-50900-0.png - Prediction 2 - Time 25.2768657207489
Rank 6 - Image f0ba0019-718f-4677-a723-05c27dba2f3e.png - Prediction 1 - Time 19.635299682617188
Rank 7 - Image 8ae822ae-a656-47ba-ac5b-848ce2256575.png - Prediction 1 - Time 20.83208703994751
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000131-16046-1.png - Prediction 2 - Time 20.28439688682556
Rank 5 - Image c485a9bd-6e18-4328-8c5c-cf80f71aa35d.png - Prediction 0 - Time 20.817429542541504
Rank 3 - Image MIDRC-RICORD-1C-419639-000573-31324-0.png - Prediction 2 - Time 21.61297869682312
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 19.010671377182007
Rank 4 - Image bc46651a-1314-44af-a834-1eb8a36e589e.png - Prediction 0 - Time 20.842385053634644
Rank 6 - Image cc3177c8-6570-497c-aef3-6fbddef692f6.png - Prediction 1 - Time 19.901880502700806
Rank 2 - Image MIDRC-RICORD-1C-419639-002309-84923-0.png - Prediction 2 - Time 19.32667589187622
Rank 7 - Image f661fe70-2fc1-4564-9f53-45504c0b0688.png - Prediction 1 - Time 19.86094617843628
Rank 5 - Image b540ba89-72f7-40f5-a916-376546c20014.png - Prediction 0 - Time 18.938838005065918
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000185-39456-0.png - Prediction 2 - Time 24.753628253936768
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000154-41630-0.png - Prediction 2 - Time 20.36475157737732
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 19.331700801849365
Rank 4 - Image 71d25920-4060-4a31-b7aa-cfbf4721a5c5.png - Prediction 0 - Time 19.985618352890015
Rank 7 - Image 78c33a1a-8f22-476c-ae97-8190192102df.png - Prediction 1 - Time 19.305649518966675
Rank 6 - Image 0e03c2d7-9cea-4dc7-8e91-794a8b3ff58d.png - Prediction 1 - Time 20.498043060302734
Rank 2 - Image MIDRC-RICORD-1C-419639-002768-13069-0.png - Prediction 2 - Time 20.45890188217163
Rank 5 - Image 33e4e43b-054b-4537-9cd6-0fe574f7d337.png - Prediction 0 - Time 19.393953323364258
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 19.481669425964355
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000168-32448-0.png - Prediction 2 - Time 20.37674069404602
Rank 4 - Image ca3c90e4-f7fe-4f6e-b20b-81473deab4f0.png - Prediction 0 - Time 20.290913105010986
Rank 1 - Image MIDRC-RICORD-1C-419639-003187-73922-0.png - Prediction 2 - Time 25.02078604698181
Rank 7 - Image 652b519d-5eb4-4abc-93f7-15ae661a431f.png - Prediction 1 - Time 21.1275794506073
Rank 6 - Image 070c921f-171c-420c-915b-e49e3f600c38.png - Prediction 1 - Time 20.39173722267151
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000108-12642-0.png - Prediction 2 - Time 20.747804641723633
Rank 5 - Image 45dd0d26-0740-4c32-bd01-34246a41f3e3.png - Prediction 0 - Time 21.230712890625
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 19.225021600723267
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000125-08616-1.png - Prediction 2 - Time 21.492368936538696
Rank 4 - Image dab2f334-331c-42c7-af09-a997092464b0.png - Prediction 1 - Time 20.686779737472534
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000066-97290-0.png - Prediction 2 - Time 25.478336334228516
Rank 6 - Image caa545b4-4eea-4e3a-90b1-c4c0789a1109.png - Prediction 1 - Time 20.08863067626953
Rank 7 - Image 2397b2f6-3dfa-476c-89ea-e9992c5bd9a9.png - Prediction 1 - Time 20.560127019882202
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000170-25974-1.png - Prediction 2 - Time 19.892172813415527
Rank 5 - Image ad446933-fb8e-4739-bb40-2063e796ffd8.png - Prediction 0 - Time 19.495676040649414
Rank 0 - Image MIDRC-RICORD-1C-419639-003340-85716-0.png - Prediction 2 - Time 19.247920274734497
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000096-37358-0.png - Prediction 2 - Time 20.550130605697632
Rank 4 - Image 436dce2a-06c3-4281-bb8e-840497a49381.png - Prediction 1 - Time 20.184061288833618
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000105-65881-0.png - Prediction 2 - Time 25.22666573524475
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000097-16347-1.png - Prediction 2 - Time 19.59296727180481
Rank 6 - Image 7817b551-d220-479b-815f-395f83e1dba1.png - Prediction 1 - Time 20.084203720092773
Rank 7 - Image ac10f43e-03b8-43d2-bcae-6fe000542397.png - Prediction 0 - Time 20.362627506256104
Rank 5 - Image 5b12801f-aaf7-442e-b994-ec8f15ce78e5.png - Prediction 0 - Time 20.190109968185425
Rank 0 - Image MIDRC-RICORD-1C-419639-003257-00787-0.png - Prediction 2 - Time 19.181442737579346
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000221-43774-0.png - Prediction 2 - Time 20.638532638549805
Rank 4 - Image af6ef3d9-81c8-434e-bc5a-dbf89bc418aa.png - Prediction 0 - Time 20.033657789230347
Rank 2 - Image MIDRC-RICORD-1C-419639-002043-49668-0.png - Prediction 2 - Time 19.690454721450806
Rank 6 - Image f743c21e-5876-460b-bbd6-2e2dcca41baa.png - Prediction 1 - Time 20.30674934387207
Rank 7 - Image 3c8cc0d1-be7f-493d-9570-542d851f623b.png - Prediction 1 - Time 20.64551591873169
Rank 5 - Image 3fe1550e-8bcb-4732-a343-725acce70531.png - Prediction 0 - Time 20.369539976119995
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000099-22857-0.png - Prediction 2 - Time 19.544357776641846
Rank 1 - Image MIDRC-RICORD-1C-419639-003080-09097-0.png - Prediction 2 - Time 24.98996615409851
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000179-48742-0.png - Prediction 2 - Time 20.295397758483887
Rank 4 - Image a7aef71b-0fc8-4837-be79-4ced56e03439.png - Prediction 0 - Time 20.462657928466797
Rank 2 - Image MIDRC-RICORD-1C-419639-000785-60200-0.png - Prediction 2 - Time 20.454915523529053
Rank 6 - Image e1d5a233-39ca-41dc-a289-b07c3e78cdb1.png - Prediction 1 - Time 19.81059741973877
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000155-37671-0.png - Prediction 2 - Time 19.280036687850952
Rank 7 - Image 6565a9e6-3f01-4de8-a18d-ade3121c5d7c.png - Prediction 1 - Time 19.748961687088013
Rank 5 - Image 0bb24183-8b59-48f1-8bbf-4d889976fc82.png - Prediction 0 - Time 20.213052988052368
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000230-35167-0.png - Prediction 2 - Time 24.01835584640503
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000176-81030-0.png - Prediction 2 - Time 21.000080585479736
Rank 4 - Image dfa57c1f-01fb-4417-a1b5-0641a9b4bb84.png - Prediction 0 - Time 20.19777250289917
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000035-19513-0.png - Prediction 2 - Time 19.70369291305542
Rank 0 - Image MIDRC-RICORD-1C-419639-000235-89929-0.png - Prediction 2 - Time 19.549354553222656
Rank 6 - Image 40a2f7fd-342e-494b-a7e0-5857b73ec582.png - Prediction 1 - Time 20.402793884277344
Rank 7 - Image ed0c5d1e-934a-4e31-9221-3a6a69ec9c1b.png - Prediction 1 - Time 20.5421462059021
Rank 5 - Image 02e4191e-fb03-4581-914c-f0438a17e53e.png - Prediction 0 - Time 20.033368825912476
Rank 3 - Image MIDRC-RICORD-1C-419639-003199-43900-0.png - Prediction 2 - Time 20.261618852615356
Rank 4 - Image 5eb932e2-3455-40fe-93db-ae44f897d9e0.png - Prediction 0 - Time 20.20857882499695
Rank 1 - Image MIDRC-RICORD-1C-419639-003365-72952-0.png - Prediction 2 - Time 24.53682851791382
Rank 0 - Image MIDRC-RICORD-1C-419639-002376-07504-0.png - Prediction 2 - Time 19.12590003013611
Rank 2 - Image MIDRC-RICORD-1C-419639-001155-71955-0.png - Prediction 2 - Time 20.147680282592773
Rank 6 - Image bcdd92c8-2cde-4899-a6fc-46b875aaab62.png - Prediction 1 - Time 20.65614104270935
Rank 7 - Image 4bc8ce99-2420-48c2-a768-d067da67ced2.png - Prediction 1 - Time 20.748902082443237
Rank 5 - Image a8dfd068-69e9-4486-bb22-2a04f2f2e1a5.png - Prediction 0 - Time 20.652533769607544
Rank 3 - Image MIDRC-RICORD-1C-419639-003191-84953-0.png - Prediction 2 - Time 20.57016396522522
Rank 4 - Image e8485b0f-293d-4ca8-8b71-92db61c8ee3e.png - Prediction 0 - Time 20.666985511779785
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000208-34584-0.png - Prediction 2 - Time 24.256399631500244
Rank 0 - Image MIDRC-RICORD-1C-419639-001433-28259-0.png - Prediction 2 - Time 19.26675319671631
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000207-20956-0.png - Prediction 2 - Time 19.517174005508423
Rank 6 - Image ac648f87-a79f-4ce0-9439-23a8dd886b71.png - Prediction 1 - Time 19.023677349090576
Rank 7 - Image 6df82c7a-a91e-487c-ae3a-9022b17d7c7a.png - Prediction 1 - Time 19.815243005752563
Rank 5 - Image 63f71157-7db6-476f-b320-ba2fcbe2543f.png - Prediction 0 - Time 20.05286407470703
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000029-97068-0.png - Prediction 2 - Time 20.441588163375854
Rank 4 - Image 35cda03a-0898-4f8b-92d3-6f263aed23ff.png - Prediction 0 - Time 20.70423913002014
Rank 0 - Image MIDRC-RICORD-1C-419639-003116-57702-0.png - Prediction 2 - Time 19.496199131011963
Rank 2 - Image MIDRC-RICORD-1C-419639-002472-45590-0.png - Prediction 2 - Time 20.257469654083252
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-53024-0.png - Prediction 2 - Time 24.571802139282227
Rank 6 - Image 93b49de9-9267-43c2-a507-6885e4caeaba.png - Prediction 1 - Time 20.416248559951782
Rank 7 - Image a6c364d2-b2d6-4b0b-a439-40b992ff65c7.png - Prediction 1 - Time 20.517205476760864
Rank 5 - Image 1cdba4ee-0bb8-421d-9a24-7febeb399729.png - Prediction 0 - Time 20.269405841827393
Rank 3 - Image MIDRC-RICORD-1C-419639-002401-32756-0.png - Prediction 2 - Time 20.54181742668152
Rank 4 - Image d82e5841-2f43-4eab-ac17-e98a2d90c51b.png - Prediction 0 - Time 21.206017017364502
Rank 0 - Image MIDRC-RICORD-1C-419639-001629-03737-0.png - Prediction 2 - Time 19.40950322151184
Rank 2 - Image MIDRC-RICORD-1C-419639-002114-73757-0.png - Prediction 2 - Time 20.307323217391968
Rank 6 - Image af2ff93b-2f33-4c91-bde1-1490fc435b50.png - Prediction 1 - Time 20.702572107315063
Rank 5 - Image e1d23cbe-213d-48d6-a8c2-672c4e68285d.png - Prediction 0 - Time 20.615500926971436
Rank 7 - Image 32a5977f-f8ab-41c9-9b51-5387248e4675.png - Prediction 0 - Time 20.825122833251953
Rank 1 - Image MIDRC-RICORD-1C-419639-003157-67493-0.png - Prediction 2 - Time 24.905954599380493
Rank 3 - Image MIDRC-RICORD-1C-419639-001762-18334-0.png - Prediction 2 - Time 20.2575261592865
Rank 4 - Image af1d168c-4850-41e1-85b8-ff8fc645e671.png - Prediction 0 - Time 21.2938449382782
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000211-85940-0.png - Prediction 2 - Time 19.19352078437805
Rank 2 - Image MIDRC-RICORD-1C-419639-002997-12964-0.png - Prediction 2 - Time 20.32223153114319
Rank 6 - Image 31692137-f770-4cfe-a02e-fd207ce813ac.png - Prediction 1 - Time 20.215541124343872
Rank 7 - Image c3751c94-ea6f-4a7c-b3bf-87a54012fa80.png - Prediction 0 - Time 20.387341022491455
Rank 5 - Image 4b1cab8a-c9bd-40e6-bc86-23c6be98a099.png - Prediction 0 - Time 20.52577567100525
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000048-66689-0.png - Prediction 2 - Time 24.50974464416504
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000210-51719-0.png - Prediction 2 - Time 20.352779388427734
Rank 4 - Image 585f5059-8938-4885-accb-d7d0b1097c60.png - Prediction 0 - Time 20.01034164428711
Rank 0 - Image MIDRC-RICORD-1C-419639-003027-36839-0.png - Prediction 2 - Time 19.433319807052612
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-73170-0.png - Prediction 2 - Time 19.620394945144653
Rank 6 - Image f7379744-be39-44b2-8816-a743857bd6a6.png - Prediction 1 - Time 20.257131814956665
Rank 7 - Image 1c0a780d-1cac-4eee-b46d-470ecebc9ae0.png - Prediction 1 - Time 20.204700708389282
Rank 5 - Image ec0492da-e6be-49cf-8b18-dc143180f1a2.png - Prediction 0 - Time 20.200064420700073
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000200-97745-0.png - Prediction 2 - Time 19.468268394470215
Rank 4 - Image 5d4c7318-4739-4470-89f3-70bbbca95f10.png - Prediction 0 - Time 20.117050647735596
Rank 1 - Image MIDRC-RICORD-1C-440808-000020-8.458-0.png - Prediction 2 - Time 24.89533042907715
Rank 0 - Image MIDRC-RICORD-1C-419639-003021-81745-0.png - Prediction 2 - Time 19.210699558258057
