Tue Dec  7 19:01:26 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 2 - Image patient05632-study1-view1_frontal.jpg - Prediction 0 - Time 7.232389211654663
Rank 0 - Image covid-19-pneumonia-43-day0.jpeg - Prediction 2 - Time 6.656011343002319
Rank 1 - Image covid-19-pneumonia-58-day-9.jpg - Prediction 2 - Time 7.759847164154053
Rank 4 - Image patient08439-study1-view2_frontal.jpg - Prediction 2 - Time 7.202203035354614
Rank 3 - Image patient03022-study1-view1_frontal.jpg - Prediction 0 - Time 6.643685340881348
Rank 2 - Image patient00986-study1-view1_frontal.jpg - Prediction 0 - Time 7.69551682472229
Rank 0 - Image COVID-1912132020(61).jpg - Prediction 2 - Time 6.797178745269775
Rank 1 - Image ryct.2020200034.fig5-day7.jpeg - Prediction 2 - Time 8.436181783676147
Rank 3 - Image patient00728-study1-view1_frontal.jpg - Prediction 0 - Time 6.526211977005005
Rank 4 - Image patient06008-study6-view1_frontal.jpg - Prediction 0 - Time 8.40980839729309
Rank 2 - Image patient00483-study1-view1_frontal.jpg - Prediction 2 - Time 7.590458393096924
Rank 0 - Image COVID-19_02132021(39).jpg - Prediction 0 - Time 6.693456649780273
Rank 3 - Image patient08669-study1-view1_frontal.jpg - Prediction 0 - Time 6.642805337905884
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-003-fig4b.png - Prediction 2 - Time 8.903999090194702
Rank 4 - Image patient05034-study1-view1_frontal.jpg - Prediction 2 - Time 7.546293497085571
Rank 2 - Image patient03251-study1-view1_frontal.jpg - Prediction 0 - Time 7.066208600997925
Rank 0 - Image 23E99E2E-447C-46E5-8EB2-D35D12473C39.png - Prediction 2 - Time 6.830171346664429
Rank 3 - Image patient01681-study1-view1_frontal.jpg - Prediction 0 - Time 6.619387149810791
Rank 1 - Image 1.CXRCTThoraximagesofCOVID-19fromSingapore.pdf-000-fig1a.png - Prediction 2 - Time 8.289318323135376
Rank 4 - Image patient05641-study1-view1_frontal.jpg - Prediction 0 - Time 7.988343000411987
Rank 0 - Image 2B8649B2-00C4-4233-85D5-1CE240CF233B.jpeg - Prediction 2 - Time 6.641757011413574
Rank 2 - Image patient03672-study2-view1_frontal.jpg - Prediction 2 - Time 7.129868745803833
Rank 3 - Image patient06325-study1-view1_frontal.jpg - Prediction 2 - Time 6.563201665878296
Rank 0 - Image COVID-19_02132021(5).jpg - Prediction 1 - Time 6.6752541065216064
Rank 1 - Image 6b44464d-73a7-4cf3-bbb6-ffe7168300e3.annot.original.jpeg - Prediction 2 - Time 8.194000720977783
Rank 2 - Image patient04180-study1-view1_frontal.jpg - Prediction 0 - Time 7.106829404830933
Rank 4 - Image patient04072-study1-view1_frontal.jpg - Prediction 0 - Time 7.833357334136963
Rank 3 - Image patient02611-study1-view1_frontal.jpg - Prediction 0 - Time 6.684478282928467
Rank 0 - Image COVID-19_02132021(44).jpg - Prediction 2 - Time 6.72546124458313
Rank 2 - Image patient08443-study1-view1_frontal.jpg - Prediction 2 - Time 6.998737096786499
Rank 4 - Image patient02914-study1-view1_frontal.jpg - Prediction 0 - Time 7.736031770706177
Rank 3 - Image patient05368-study1-view1_frontal.jpg - Prediction 0 - Time 6.5751259326934814
Rank 1 - Image covid-19-pneumonia-49-day4.jpg - Prediction 2 - Time 9.31147289276123
Rank 0 - Image COVID-19_02132021(23).jpg - Prediction 2 - Time 6.635730028152466
Rank 2 - Image patient01544-study1-view1_frontal.jpg - Prediction 0 - Time 7.069950342178345
Rank 4 - Image patient06506-study2-view1_frontal.jpg - Prediction 2 - Time 7.765725612640381
Rank 3 - Image patient06102-study5-view1_frontal.jpg - Prediction 2 - Time 6.615121126174927
Rank 1 - Image covid-19-pneumonia-23-day1.jpg - Prediction 2 - Time 8.220332622528076
Rank 0 - Image COVID-1912132020(94).jpg - Prediction 2 - Time 6.717923641204834
Rank 2 - Image patient01818-study1-view1_frontal.jpg - Prediction 1 - Time 7.419296026229858
Rank 3 - Image patient08378-study2-view1_frontal.jpg - Prediction 0 - Time 6.6160523891448975
Rank 4 - Image patient01559-study1-view1_frontal.jpg - Prediction 0 - Time 7.85952615737915
Rank 0 - Image COVID-1912132020(56).jpg - Prediction 2 - Time 6.819810628890991
Rank 1 - Image radiol.2020201160.fig2a.jpeg - Prediction 2 - Time 9.617613315582275
Rank 3 - Image patient07208-study1-view1_frontal.jpg - Prediction 0 - Time 6.556012392044067
Rank 2 - Image patient01368-study1-view1_frontal.jpg - Prediction 0 - Time 7.41374397277832
Rank 4 - Image patient02253-study1-view1_frontal.jpg - Prediction 2 - Time 7.525991678237915
Rank 0 - Image COVID-19_02132021(35).jpg - Prediction 2 - Time 6.6780149936676025
Rank 3 - Image patient06967-study1-view1_frontal.jpg - Prediction 0 - Time 6.676466703414917
Rank 1 - Image covid-19-pneumonia-42.jpeg - Prediction 2 - Time 8.853705167770386
Rank 2 - Image patient04036-study1-view1_frontal.jpg - Prediction 0 - Time 8.119808197021484
Rank 4 - Image patient00304-study1-view1_frontal.jpg - Prediction 0 - Time 7.419786691665649
Rank 0 - Image COVID-1912132020(82).jpg - Prediction 0 - Time 6.7128379344940186
Rank 3 - Image patient05926-study10-view1_frontal.jpg - Prediction 0 - Time 6.566847085952759
Rank 2 - Image patient08380-study1-view1_frontal.jpg - Prediction 0 - Time 6.861830234527588
Rank 1 - Image 88de9d8c39e946abd495b37cd07d89e5-0666-0.jpg - Prediction 2 - Time 8.643456220626831
Rank 4 - Image patient08469-study1-view1_frontal.jpg - Prediction 2 - Time 7.689026355743408
Rank 0 - Image 4-x-day13.jpg - Prediction 2 - Time 6.649902105331421
Rank 3 - Image patient07632-study10-view1_frontal.jpg - Prediction 2 - Time 6.494388818740845
Rank 2 - Image patient04751-study3-view1_frontal.jpg - Prediction 2 - Time 6.7198193073272705
Rank 4 - Image patient09150-study2-view1_frontal.jpg - Prediction 2 - Time 7.1930530071258545
Rank 0 - Image COVID-19_02132021(19).jpg - Prediction 2 - Time 6.7933924198150635
Rank 1 - Image 6b3bdbc31f65230b8cdcc3cef5f8ba8a-40ac-0.jpg - Prediction 2 - Time 9.207319498062134
Rank 3 - Image patient04319-study1-view1_frontal.jpg - Prediction 0 - Time 6.566760301589966
Rank 2 - Image patient00807-study1-view1_frontal.jpg - Prediction 0 - Time 6.853889465332031
Rank 0 - Image extubation-13.jpg - Prediction 2 - Time 6.7389655113220215
Rank 4 - Image patient01584-study1-view1_frontal.jpg - Prediction 0 - Time 7.7220940589904785
Rank 3 - Image patient05725-study2-view1_frontal.jpg - Prediction 0 - Time 6.666738033294678
Rank 1 - Image nejmc2001573_f1b.jpeg - Prediction 2 - Time 8.320278406143188
Rank 2 - Image patient01514-study1-view2_frontal.jpg - Prediction 0 - Time 6.736409425735474
Rank 0 - Image COVID-1912132020(83).jpg - Prediction 2 - Time 6.653379440307617
Rank 3 - Image patient01047-study1-view1_frontal.jpg - Prediction 0 - Time 6.580183267593384
Rank 4 - Image patient00057-study2-view1_frontal.jpg - Prediction 2 - Time 7.769716024398804
Rank 1 - Image covid-19-pneumonia-23-day3.jpg - Prediction 2 - Time 8.733582019805908
Rank 2 - Image patient06723-study1-view1_frontal.jpg - Prediction 0 - Time 6.92292046546936
Rank 0 - Image radiol.2020201160.fig2b.jpeg - Prediction 2 - Time 6.752309799194336
Rank 3 - Image patient06782-study2-view1_frontal.jpg - Prediction 2 - Time 6.604490756988525
Rank 4 - Image patient07792-study1-view1_frontal.jpg - Prediction 2 - Time 7.1694817543029785
Rank 2 - Image patient05681-study1-view1_frontal.jpg - Prediction 0 - Time 7.598074197769165
Rank 1 - Image yxppt-2020-02-19_00-51-27_287214-day8.jpg - Prediction 2 - Time 8.755617618560791
Rank 0 - Image COVID-19_02132021(50).jpg - Prediction 0 - Time 6.788220405578613
Rank 3 - Image patient04483-study1-view1_frontal.jpg - Prediction 2 - Time 6.562649965286255
Rank 4 - Image patient05879-study2-view1_frontal.jpg - Prediction 2 - Time 7.850311994552612
Rank 2 - Image patient02862-study1-view1_frontal.jpg - Prediction 0 - Time 6.77687668800354
Rank 0 - Image radiol.2020201160.fig3d.jpeg - Prediction 2 - Time 6.707235336303711
Rank 3 - Image patient05573-study1-view1_frontal.jpg - Prediction 0 - Time 6.666171312332153
Rank 1 - Image 7AF6C1AF-D249-4BD2-8C26-449304105D03.jpeg - Prediction 2 - Time 8.853956937789917
Rank 4 - Image patient00615-study2-view1_frontal.jpg - Prediction 0 - Time 7.291484594345093
Rank 2 - Image patient08354-study1-view2_frontal.jpg - Prediction 2 - Time 6.8424859046936035
Rank 0 - Image 4-x-day1.jpg - Prediction 2 - Time 6.721487998962402
Rank 3 - Image patient08735-study1-view1_frontal.jpg - Prediction 0 - Time 6.620637655258179
Rank 1 - Image ryct.2020200034.fig5-day0.jpeg - Prediction 2 - Time 8.61430811882019
Rank 4 - Image patient04321-study2-view1_frontal.jpg - Prediction 2 - Time 7.261244058609009
Rank 2 - Image patient03497-study1-view1_frontal.jpg - Prediction 0 - Time 6.698524475097656
Rank 0 - Image COVID-19_02132021(9).jpg - Prediction 2 - Time 6.614016532897949
Rank 3 - Image patient05331-study1-view1_frontal.jpg - Prediction 2 - Time 6.544926404953003
Rank 1 - Image auntminnie-d-2020_01_28_23_51_6665_2020_01_28_Vietnam_coronavirus.jpeg - Prediction 2 - Time 8.823482513427734
Rank 2 - Image patient06346-study5-view1_frontal.jpg - Prediction 0 - Time 6.926849603652954
Rank 4 - Image patient03868-study4-view1_frontal.jpg - Prediction 0 - Time 7.922571659088135
Rank 0 - Image COVID-1912132020(71).jpg - Prediction 2 - Time 6.585432529449463
Rank 3 - Image patient03752-study1-view1_frontal.jpg - Prediction 0 - Time 6.582866907119751
Rank 2 - Image patient08294-study16-view1_frontal.jpg - Prediction 0 - Time 6.755589008331299
Rank 0 - Image COVID-19_02132021(2).jpg - Prediction 2 - Time 6.700065612792969
Rank 3 - Image patient06019-study1-view1_frontal.jpg - Prediction 0 - Time 6.483297109603882
Rank 4 - Image patient04098-study1-view1_frontal.jpg - Prediction 2 - Time 8.240723371505737
Rank 1 - Image B2D20576-00B7-4519-A415-72DE29C90C34.jpeg - Prediction 2 - Time 8.692418813705444
Rank 2 - Image patient00272-study1-view1_frontal.jpg - Prediction 2 - Time 6.66137957572937
Rank 0 - Image covid-19-pneumonia-evolution-over-a-week-1-day4.jpg - Prediction 2 - Time 6.5988078117370605
Rank 3 - Image patient05089-study1-view1_frontal.jpg - Prediction 0 - Time 6.63184928894043
Rank 4 - Image patient05168-study1-view1_frontal.jpg - Prediction 2 - Time 7.398369789123535
Rank 1 - Image 58cb9263f16e94305c730685358e4e_jumbo.jpeg - Prediction 2 - Time 8.623496055603027
Rank 2 - Image patient01382-study1-view1_frontal.jpg - Prediction 0 - Time 6.712292432785034
Rank 0 - Image covid-19-pneumonia-35-1.jpg - Prediction 2 - Time 6.810431957244873
Rank 3 - Image patient03505-study1-view1_frontal.jpg - Prediction 0 - Time 6.487125635147095
Rank 4 - Image patient03327-study1-view1_frontal.jpg - Prediction 2 - Time 7.5486695766448975
Rank 1 - Image yxppt-2020-02-19_00-51-27_287214-day12.jpg - Prediction 2 - Time 8.550667762756348
Rank 0 - Image COVID-19_02132021(45).jpg - Prediction 2 - Time 6.716282606124878
Rank 2 - Image patient04746-study1-view1_frontal.jpg - Prediction 0 - Time 7.954338550567627
Rank 3 - Image patient01227-study1-view1_frontal.jpg - Prediction 0 - Time 6.654407024383545
Rank 4 - Image patient05744-study1-view1_frontal.jpg - Prediction 0 - Time 7.666527509689331
Rank 1 - Image kjr-21-e24-g003-l-a.jpg - Prediction 2 - Time 8.535116910934448
Rank 0 - Image 5e6dd879fde9502400e58b2f.jpeg - Prediction 2 - Time 6.725565195083618
Rank 2 - Image patient00467-study28-view1_frontal.jpg - Prediction 2 - Time 6.580845832824707
Rank 3 - Image patient07267-study2-view1_frontal.jpg - Prediction 1 - Time 6.549751043319702
Rank 4 - Image patient08298-study1-view1_frontal.jpg - Prediction 2 - Time 7.511117458343506
Rank 0 - Image COVID-19_02132021(12).jpg - Prediction 2 - Time 6.638169765472412
Rank 3 - Image patient08555-study1-view1_frontal.jpg - Prediction 2 - Time 6.536054611206055
Rank 2 - Image patient02509-study1-view1_frontal.jpg - Prediction 0 - Time 7.2320334911346436
Rank 1 - Image CD50BA96-6982-4C80-AE7B-5F67ACDBFA56.jpeg - Prediction 2 - Time 7.823404550552368
Rank 4 - Image patient08830-study1-view1_frontal.jpg - Prediction 2 - Time 7.732757806777954
Rank 3 - Image patient01452-study1-view1_frontal.jpg - Prediction 2 - Time 6.508721113204956
Rank 0 - Image 7E335538-2F86-424E-A0AB-6397783A38D0.jpeg - Prediction 2 - Time 6.956255912780762
Rank 2 - Image patient05175-study1-view1_frontal.jpg - Prediction 0 - Time 7.2064528465271
Rank 1 - Image 41591_2020_819_Fig1_HTML.webp-day5.png - Prediction 2 - Time 8.886446475982666
Rank 3 - Image patient01391-study1-view1_frontal.jpg - Prediction 2 - Time 6.598951816558838
Rank 4 - Image patient07624-study1-view1_frontal.jpg - Prediction 2 - Time 8.16443943977356
Rank 0 - Image COVID-1912132020(67).jpg - Prediction 0 - Time 6.598767280578613
Rank 2 - Image patient00438-study4-view1_frontal.jpg - Prediction 0 - Time 7.0949177742004395
Rank 1 - Image 1-s2.0-S1684118220300682-main.pdf-003-b1.png - Prediction 2 - Time 8.688103675842285
Rank 3 - Image patient02846-study1-view1_frontal.jpg - Prediction 0 - Time 6.468733072280884
Rank 0 - Image 4e43e48d52c9e2d4c6c1fb9bc1544f_jumbo.jpeg - Prediction 2 - Time 6.783027410507202
Rank 4 - Image patient03860-study1-view1_frontal.jpg - Prediction 2 - Time 8.021951675415039
Rank 2 - Image patient06384-study2-view1_frontal.jpg - Prediction 0 - Time 6.699910402297974
Rank 3 - Image patient00911-study1-view1_frontal.jpg - Prediction 2 - Time 6.711437225341797
Rank 0 - Image COVID-19_02132021(20).jpg - Prediction 1 - Time 6.652120113372803
Rank 1 - Image fff49165-b22d-4bb4-b9d1-d5d62c52436c.annot.original.png - Prediction 2 - Time 9.17292594909668
Rank 2 - Image patient03516-study1-view1_frontal.jpg - Prediction 0 - Time 6.674570322036743
Rank 4 - Image patient07352-study2-view1_frontal.jpg - Prediction 2 - Time 7.753175497055054
Rank 3 - Image patient07896-study2-view1_frontal.jpg - Prediction 2 - Time 6.501566648483276
Rank 0 - Image COVID-1912132020(89).jpg - Prediction 0 - Time 6.881423473358154
Rank 2 - Image patient03579-study4-view2_frontal.jpg - Prediction 0 - Time 6.978994607925415
Rank 1 - Image yxppt-2020-02-19_00-51-27_287214-day10.jpg - Prediction 2 - Time 8.740759372711182
Rank 4 - Image patient06239-study5-view1_frontal.jpg - Prediction 0 - Time 8.00851035118103
Rank 3 - Image patient06635-study1-view1_frontal.jpg - Prediction 0 - Time 6.541865825653076
Rank 0 - Image COVID-1912132020(66).jpg - Prediction 0 - Time 6.676147699356079
Rank 2 - Image patient07022-study1-view1_frontal.jpg - Prediction 0 - Time 6.80298376083374
Rank 4 - Image patient08965-study1-view1_frontal.jpg - Prediction 0 - Time 7.858049154281616
Rank 1 - Image covid-19-pneumonia-24-day12.jpg - Prediction 2 - Time 8.760252952575684
Rank 3 - Image patient05678-study1-view1_frontal.jpg - Prediction 2 - Time 6.591283559799194
