Wed Dec  8 08:10:52 2021       
+-----------------------------------------------------------------------------+
| NVIDIA-SMI 418.87.00    Driver Version: 418.87.00    CUDA Version: 10.1     |
|-------------------------------+----------------------+----------------------+
| GPU  Name        Persistence-M| Bus-Id        Disp.A | Volatile Uncorr. ECC |
Rank 7 - Image ac648f87-a79f-4ce0-9439-23a8dd886b71.png - Prediction 1 - Time 19.49325656890869
Rank 2 - Image MIDRC-RICORD-1C-419639-001464-82193-0.png - Prediction 2 - Time 19.61611008644104
Rank 1 - Image MIDRC-RICORD-1C-419639-001464-39871-1.png - Prediction 2 - Time 24.075647592544556
Rank 0 - Image MIDRC-RICORD-1C-419639-002757-16718-0.png - Prediction 2 - Time 20.262784957885742
Rank 8 - Image 2397b2f6-3dfa-476c-89ea-e9992c5bd9a9.png - Prediction 1 - Time 20.50593662261963
Rank 3 - Image MIDRC-RICORD-1C-419639-001882-13628-0.png - Prediction 2 - Time 20.45177912712097
Rank 6 - Image b76728e6-f44b-40bf-8688-e703d10d2039.png - Prediction 0 - Time 20.29067611694336
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000220-78771-1.png - Prediction 2 - Time 19.923673152923584
Rank 7 - Image 93b49de9-9267-43c2-a507-6885e4caeaba.png - Prediction 1 - Time 21.009276866912842
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000058-42859-0.png - Prediction 2 - Time 19.837385416030884
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000135-64564-1.png - Prediction 2 - Time 20.025161027908325
Rank 1 - Image MIDRC-RICORD-1C-419639-002374-98411-0.png - Prediction 2 - Time 24.650797367095947
Rank 3 - Image MIDRC-RICORD-1C-419639-000402-60433-0.png - Prediction 2 - Time 19.85366415977478
Rank 8 - Image ac10f43e-03b8-43d2-bcae-6fe000542397.png - Prediction 0 - Time 20.430579900741577
Rank 6 - Image d9884def-b31a-4861-9eea-27f97bffeba2.png - Prediction 0 - Time 20.283143043518066
Rank 4 - Image MIDRC-RICORD-1C-419639-001661-28330-1.png - Prediction 2 - Time 20.513147830963135
Rank 7 - Image af2ff93b-2f33-4c91-bde1-1490fc435b50.png - Prediction 1 - Time 19.54318070411682
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000149-71428-1.png - Prediction 2 - Time 19.886456727981567
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000147-13199-0.png - Prediction 2 - Time 20.84363579750061
Rank 3 - Image MIDRC-RICORD-1C-440808-000019-8.433-0.png - Prediction 1 - Time 20.57102370262146
Rank 8 - Image 3c8cc0d1-be7f-493d-9570-542d851f623b.png - Prediction 1 - Time 20.792999982833862
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000028-53390-0.png - Prediction 2 - Time 24.00210452079773
Rank 6 - Image ffba6230-71cf-4287-a0d1-887f5d16e95d.png - Prediction 0 - Time 20.865278720855713
Rank 4 - Image MIDRC-RICORD-1C-SITE2-000142-56843-0.png - Prediction 2 - Time 20.8811457157135
Rank 7 - Image 31692137-f770-4cfe-a02e-fd207ce813ac.png - Prediction 1 - Time 20.272000789642334
Rank 2 - Image MIDRC-RICORD-1C-419639-002281-83348-0.png - Prediction 2 - Time 19.415619611740112
Rank 0 - Image MIDRC-RICORD-1C-419639-002601-92699-0.png - Prediction 2 - Time 20.198604345321655
Rank 3 - Image MIDRC-RICORD-1C-419639-003319-99931-0.png - Prediction 2 - Time 20.024911165237427
Rank 8 - Image 6565a9e6-3f01-4de8-a18d-ade3121c5d7c.png - Prediction 1 - Time 20.420811653137207
Rank 6 - Image f3b015ab-e337-4e7f-971d-eb7cc3dd4e92.png - Prediction 0 - Time 20.145249843597412
Rank 1 - Image MIDRC-RICORD-1C-419639-001070-42385-0.png - Prediction 2 - Time 24.861416816711426
Rank 4 - Image MIDRC-RICORD-1C-419639-003099-52606-0.png - Prediction 2 - Time 20.122852325439453
Rank 7 - Image f7379744-be39-44b2-8816-a743857bd6a6.png - Prediction 1 - Time 20.00049328804016
Rank 2 - Image MIDRC-RICORD-1C-419639-002733-79941-0.png - Prediction 2 - Time 20.370503187179565
Rank 0 - Image MIDRC-RICORD-1C-419639-002310-52924-0.png - Prediction 2 - Time 20.474969387054443
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000217-73086-0.png - Prediction 2 - Time 19.905853509902954
Rank 8 - Image ed0c5d1e-934a-4e31-9221-3a6a69ec9c1b.png - Prediction 1 - Time 20.206873416900635
Rank 6 - Image bca4aa4d-0cc9-4cc0-b06d-5b675194bf62.png - Prediction 0 - Time 19.36115002632141
Rank 4 - Image MIDRC-RICORD-1C-419639-002463-12463-0.png - Prediction 2 - Time 20.300657987594604
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000283-41971-0.png - Prediction 2 - Time 25.73232650756836
Rank 7 - Image 3186d210-966f-4733-ba72-98729be9551a.png - Prediction 1 - Time 21.151625394821167
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-81112-0.png - Prediction 2 - Time 20.396352767944336
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000171-45676-0.png - Prediction 2 - Time 21.01452326774597
Rank 3 - Image MIDRC-RICORD-1C-419639-000586-49647-0.png - Prediction 2 - Time 20.495171308517456
Rank 8 - Image 4bc8ce99-2420-48c2-a768-d067da67ced2.png - Prediction 1 - Time 20.58841824531555
Rank 6 - Image 9e2ddac8-9a4c-448b-98c8-a840a548d0f7.png - Prediction 0 - Time 20.59914207458496
Rank 4 - Image MIDRC-RICORD-1C-419639-001085-09031-0.png - Prediction 2 - Time 20.891313076019287
Rank 2 - Image MIDRC-RICORD-1C-419639-003186-86346-0.png - Prediction 2 - Time 20.223108053207397
Rank 7 - Image b51c3c24-f9aa-4039-9fc1-527a5567dff6.png - Prediction 1 - Time 21.06985902786255
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000023-20254-0.png - Prediction 2 - Time 25.238157510757446
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000115-40758-0.png - Prediction 2 - Time 19.32636785507202
Rank 0 - Image MIDRC-RICORD-1C-419639-000025-56001-0.png - Prediction 2 - Time 20.62888765335083
Rank 8 - Image 6df82c7a-a91e-487c-ae3a-9022b17d7c7a.png - Prediction 1 - Time 20.46162438392639
Rank 6 - Image fc958b63-5da8-448d-8962-3c5167dc9410.png - Prediction 0 - Time 20.731714725494385
Rank 4 - Image MIDRC-RICORD-1C-419639-002895-42704-0.png - Prediction 2 - Time 20.477219343185425
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000237-52517-0.png - Prediction 2 - Time 19.48065209388733
Rank 7 - Image e9e58e10-2795-4dec-a738-c9792ea8f685.png - Prediction 1 - Time 20.251927852630615
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-56207-0.png - Prediction 2 - Time 20.548606395721436
Rank 0 - Image MIDRC-RICORD-1C-419639-003340-85716-0.png - Prediction 2 - Time 20.70084810256958
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000181-63935-0.png - Prediction 2 - Time 25.538150787353516
Rank 8 - Image a6c364d2-b2d6-4b0b-a439-40b992ff65c7.png - Prediction 1 - Time 20.197465658187866
Rank 6 - Image cb7d021b-b273-436a-bd7a-e68c11ed3f6b.png - Prediction 0 - Time 19.83334970474243
Rank 4 - Image 47c78742-4998-4878-aec4-37b11b1354ac.png - Prediction 0 - Time 20.538540363311768
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000002-65816-0.png - Prediction 2 - Time 20.11383605003357
Rank 7 - Image cd9d2d22-4395-4e4d-8837-cfb33c2bdaab.png - Prediction 1 - Time 20.59680199623108
Rank 3 - Image MIDRC-RICORD-1C-419639-001699-69345-0.png - Prediction 2 - Time 20.019944667816162
Rank 0 - Image MIDRC-RICORD-1C-419639-003257-00787-0.png - Prediction 2 - Time 20.827081441879272
Rank 8 - Image 32a5977f-f8ab-41c9-9b51-5387248e4675.png - Prediction 0 - Time 20.389198303222656
Rank 6 - Image ff332704-48e0-445b-9188-b2a696d1f0d7.png - Prediction 0 - Time 20.35064148902893
Rank 1 - Image MIDRC-RICORD-1C-419639-003105-50900-0.png - Prediction 2 - Time 25.024964809417725
Rank 4 - Image 8989e25c-a698-48fc-b428-fff56931fc8f.png - Prediction 0 - Time 20.089719533920288
Rank 2 - Image MIDRC-RICORD-1C-419639-000025-39552-1.png - Prediction 2 - Time 20.654650449752808
Rank 7 - Image b42eaeb8-b6d3-41d7-836c-56fd0922abf6.png - Prediction 1 - Time 20.710574865341187
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000003-00527-0.png - Prediction 2 - Time 21.053433418273926
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000099-22857-0.png - Prediction 2 - Time 20.993613243103027
Rank 8 - Image c3751c94-ea6f-4a7c-b3bf-87a54012fa80.png - Prediction 0 - Time 20.438934803009033
Rank 6 - Image 3e1b619a-cdd9-495a-bcbf-a9d62b418991.png - Prediction 0 - Time 19.7271728515625
Rank 4 - Image 7fb3786c-5045-4a90-981d-c55b53d4d5d3.png - Prediction 0 - Time 21.073719024658203
Rank 2 - Image MIDRC-RICORD-1C-419639-000082-79663-0.png - Prediction 2 - Time 19.632748126983643
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000185-39456-0.png - Prediction 2 - Time 25.273102521896362
Rank 7 - Image ae06b30f-ae30-40d3-b237-c934ce499774.png - Prediction 1 - Time 20.451810836791992
Rank 3 - Image MIDRC-RICORD-1C-419639-003232-50592-0.png - Prediction 2 - Time 20.382684230804443
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000155-37671-0.png - Prediction 2 - Time 21.212707042694092
Rank 8 - Image 1c0a780d-1cac-4eee-b46d-470ecebc9ae0.png - Prediction 1 - Time 20.27013397216797
Rank 6 - Image 0977f16c-c343-42c9-95ed-d7ca996feb16.png - Prediction 1 - Time 20.10820436477661
Rank 4 - Image 766b8aea-3b43-4a34-b675-09f373ca066b.png - Prediction 0 - Time 20.059346675872803
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000094-94497-0.png - Prediction 2 - Time 20.52967643737793
Rank 7 - Image f59ae80d-d98e-465f-963a-1064764211f8.png - Prediction 1 - Time 20.59516191482544
Rank 1 - Image MIDRC-RICORD-1C-419639-003187-73922-0.png - Prediction 2 - Time 25.070389986038208
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-04760-0.png - Prediction 2 - Time 20.77810764312744
Rank 8 - Image b852bc3c-0de5-4448-aff8-f96b2cc13d51.png - Prediction 1 - Time 20.596375942230225
Rank 0 - Image MIDRC-RICORD-1C-419639-000235-89929-0.png - Prediction 2 - Time 21.509074687957764
Rank 6 - Image f8a11cd6-e541-4765-a41b-3d70b6f3481e.png - Prediction 0 - Time 20.13311195373535
Rank 4 - Image f6236cb5-cc36-4ec4-895c-d11ce043341d.png - Prediction 0 - Time 20.898056268692017
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000131-16046-1.png - Prediction 2 - Time 19.588432550430298
Rank 7 - Image 03a9498c-549d-4e7d-800b-e74797f7f625.png - Prediction 1 - Time 19.715532302856445
Rank 3 - Image MIDRC-RICORD-1C-419639-000025-89853-0.png - Prediction 2 - Time 20.44369649887085
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000066-97290-0.png - Prediction 2 - Time 25.18061900138855
Rank 8 - Image a2616330-1f29-4019-928f-e2d62b3b737b.png - Prediction 1 - Time 19.38160514831543
Rank 0 - Image MIDRC-RICORD-1C-419639-002376-07504-0.png - Prediction 2 - Time 20.32463788986206
Rank 6 - Image 960131aa-4ce4-4b26-aa12-5f73d8d81453.png - Prediction 0 - Time 19.83174228668213
Rank 4 - Image 153b7c2b-4909-4dca-8579-9523582bc4fe.png - Prediction 0 - Time 19.884406328201294
Rank 2 - Image MIDRC-RICORD-1C-419639-002309-84923-0.png - Prediction 2 - Time 19.800468921661377
Rank 7 - Image 080f2b35-fcd5-473e-864b-a7dea3054cc7.png - Prediction 1 - Time 19.315496921539307
Rank 8 - Image a6236ddd-6367-4569-b5f1-07d2df9390ad.png - Prediction 1 - Time 19.437711000442505
Rank 3 - Image MIDRC-RICORD-1C-419639-001425-17331-0.png - Prediction 2 - Time 20.377835750579834
Rank 6 - Image 3a5327d8-8830-4ae2-bd6b-293f5aa42d4b.png - Prediction 0 - Time 19.578635692596436
Rank 0 - Image MIDRC-RICORD-1C-419639-001433-28259-0.png - Prediction 2 - Time 20.530168771743774
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000105-65881-0.png - Prediction 2 - Time 25.175492525100708
Rank 4 - Image 1afd6582-da9d-4e5a-a81f-62a188fe9366.png - Prediction 0 - Time 20.512678146362305
Rank 2 - Image MIDRC-RICORD-1C-419639-002768-13069-0.png - Prediction 2 - Time 20.248398780822754
Rank 7 - Image b479635e-4c58-4d27-879b-fb0e87b2a1aa.png - Prediction 1 - Time 20.724486827850342
Rank 8 - Image b8d6b40d-2a3d-475f-88d3-03560f645223.png - Prediction 1 - Time 20.771326303482056
Rank 3 - Image MIDRC-RICORD-1C-440808-000009-08.98-0.png - Prediction 2 - Time 21.626717567443848
Rank 6 - Image a0b9597d-93f4-4a7c-a412-81cb78bccb66.png - Prediction 0 - Time 20.95475172996521
Rank 0 - Image MIDRC-RICORD-1C-419639-003116-57702-0.png - Prediction 2 - Time 20.88335156440735
Rank 4 - Image 85bb48fe-e6d6-47de-bb71-d1636aced7dc.png - Prediction 0 - Time 20.54092526435852
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000108-12642-0.png - Prediction 2 - Time 21.27854871749878
Rank 1 - Image MIDRC-RICORD-1C-419639-003080-09097-0.png - Prediction 2 - Time 25.562588453292847
Rank 7 - Image 86853bbd-5af2-4551-8273-f2978dffdd76.png - Prediction 1 - Time 20.96601891517639
Rank 8 - Image 49b2fb17-b12c-4e5a-8c4a-02449027c42b.png - Prediction 1 - Time 19.509759664535522
Rank 3 - Image MIDRC-RICORD-1C-419639-000086-21140-0.png - Prediction 2 - Time 20.276768922805786
Rank 6 - Image cdac0980-033c-4685-b7e4-0a12c86a00a9.png - Prediction 0 - Time 20.42416787147522
Rank 0 - Image MIDRC-RICORD-1C-419639-001629-03737-0.png - Prediction 2 - Time 21.276912450790405
Rank 4 - Image eaeb935a-7294-4dd3-8bf5-73ba781d28af.png - Prediction 0 - Time 20.244714498519897
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000170-25974-1.png - Prediction 2 - Time 20.38346219062805
Rank 7 - Image acb5c720-f741-415c-993c-65855be08ffa.png - Prediction 1 - Time 19.36759877204895
Rank 1 - Image MIDRC-RICORD-1C-SITE2-000230-35167-0.png - Prediction 2 - Time 24.655226469039917
Rank 8 - Image 3766b0a6-1769-4d82-b081-fa53531de34e.png - Prediction 1 - Time 19.526323795318604
Rank 3 - Image MIDRC-RICORD-1C-SITE2-000270-57009-0.png - Prediction 2 - Time 19.24347496032715
Rank 6 - Image 7ca5c75a-1ec6-49a7-a3b0-93b6122a3170.png - Prediction 0 - Time 20.039345502853394
Rank 0 - Image MIDRC-RICORD-1C-SITE2-000211-85940-0.png - Prediction 2 - Time 20.636539936065674
Rank 4 - Image 5f137fa7-6539-499e-b0d5-0e481221bf5a.png - Prediction 1 - Time 20.29194688796997
Rank 2 - Image MIDRC-RICORD-1C-SITE2-000097-16347-1.png - Prediction 2 - Time 20.32406997680664
Rank 7 - Image 1414c7d6-dff3-453c-8322-b25bb5899d78.png - Prediction 1 - Time 20.795255422592163
Rank 1 - Image MIDRC-RICORD-1C-419639-003365-72952-0.png - Prediction 2 - Time 25.270732402801514
Rank 8 - Image f12d7b12-0398-4533-8f55-8772cc434945.png - Prediction 1 - Time 21.545381546020508
